week,team,st_plays,st_epa,st_epa_per_play,ko_plays,ko_tb_rate,ko_opp_start_yd100,punt_plays,punt_opp_start_yd100,ret_plays,ret_epa,ret_epa_against,fg_att,fg_made,fg_pct,fg_epa_per_att,xp_att,xp_made,xp_pct,xp_epa_per_att,st_pen_rate
7,BUF,14,0.21704192678403844,0.01550299477028846,3,0.6666666666666666,76.0,5,62.2,0,0.0,0.0,2,0,0.0,0.10852096339201922,4,0,0.0,0.05426048169600961,0.14285714285714285
7,CAR,15,0.5817038497630951,0.03878025665087301,9,0.3333333333333333,71.44444444444444,5,69.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.5817038497630951,0.06666666666666667
7,CIN,15,3.3551411214571214,0.2236760747638081,3,0.3333333333333333,75.66666666666667,8,61.25,0,0.0,0.0,1,0,0.0,3.3551411214571214,3,0,0.0,1.1183803738190405,0.0
7,CLE,13,-5.185415356802174,-0.398878104369398,4,0.5,77.0,7,67.85714285714286,0,0.0,0.0,1,0,0.0,-5.185415356802174,1,0,0.0,-5.185415356802174,0.07692307692307693
7,DEN,13,4.6444895345048005,0.3572684257311385,3,0.0,76.66666666666667,3,66.66666666666667,0,0.0,0.0,4,0,0.0,1.1611223836262001,3,0,0.0,1.5481631781682668,0.0
7,DET,16,2.5782165734125524,0.16113853583828452,7,1.0,70.0,4,63.75,0,0.0,0.0,1,0,0.0,2.5782165734125524,4,0,0.0,0.6445541433531381,0.0
7,GB,15,3.797368769007885,0.253157917933859,6,0.5,77.83333333333333,5,79.2,0,0.0,0.0,1,0,0.0,3.797368769007885,3,0,0.0,1.265789589669295,0.13333333333333333
7,HOU,14,11.337030128840903,0.8097878663457788,4,0.75,66.75,6,60.166666666666664,0,0.0,0.0,3,0,0.0,3.7790100429469677,1,0,0.0,11.337030128840903,0.07142857142857142
7,IND,14,-0.25951352089537927,-0.018536680063955664,3,0.6666666666666666,70.33333333333333,7,75.28571428571429,0,0.0,0.0,3,0,0.0,-0.08650450696512642,1,0,0.0,-0.25951352089537927,0.07142857142857142
7,JAX,10,1.182557946511479,0.11825579465114791,4,0.75,69.5,2,44.5,0,0.0,0.0,1,0,0.0,1.182557946511479,3,0,0.0,0.394185982170493,0.0
7,KC,11,4.154720754422984,0.3777018867657258,4,0.25,67.25,3,76.33333333333333,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,1.038680188605746,0.09090909090909091
7,LA,15,-6.725320443896944,-0.4483546962597963,5,1.0,70.0,6,57.333333333333336,0,0.0,0.0,1,0,0.0,-6.725320443896944,3,0,0.0,-2.2417734812989814,0.06666666666666667
7,LAC,10,5.771248602760668,0.5771248602760668,3,1.0,70.0,2,54.5,0,0.0,0.0,5,0,0.0,1.1542497205521336,0,0,0.0,0.0,0.0
7,LV,13,1.234743929576433,0.09498030227511024,4,1.0,70.0,4,64.25,0,0.0,0.0,5,0,0.0,0.24694878591528663,0,0,0.0,0.0,0.0
7,MIA,13,-1.961721580137922,-0.1509016600106094,4,0.75,71.75,6,65.5,0,0.0,0.0,2,0,0.0,-0.980860790068961,1,0,0.0,-1.961721580137922,0.0
7,MIN,14,2.45813015742615,0.1755807255304393,6,0.6666666666666666,71.83333333333333,3,66.66666666666667,0,0.0,0.0,3,0,0.0,0.81937671914205,2,0,0.0,1.229065078713075,0.07142857142857142
7,NE,12,-2.7709551982240885,-0.2309129331853407,6,0.8333333333333334,74.5,4,61.75,0,0.0,0.0,1,0,0.0,-2.7709551982240885,1,0,0.0,-2.7709551982240885,0.0
7,NO,16,-2.347822505390188,-0.14673890658688676,8,0.375,73.375,6,60.666666666666664,0,0.0,0.0,1,0,0.0,-2.347822505390188,1,0,0.0,-2.347822505390188,0.0625
7,NYG,17,3.6865955354501847,0.2168585609088344,5,1.0,70.0,11,66.0,0,0.0,0.0,1,0,0.0,3.6865955354501847,0,0,0.0,0.0,0.11764705882352941
7,NYJ,14,-5.069702834948043,-0.36212163106771733,8,0.375,73.85714285714286,4,72.5,0,0.0,0.0,1,0,0.0,-5.069702834948043,1,0,0.0,-5.069702834948043,0.0
7,PHI,14,0.1766239574083972,0.012615996957742657,2,1.0,70.0,8,72.0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.0441559893520993,0.07142857142857142
7,PIT,14,3.3394203819751427,0.23853002728393877,3,1.0,70.0,4,58.25,0,0.0,0.0,3,0,0.0,1.1131401273250476,4,0,0.0,0.8348550954937857,0.0
7,SEA,13,3.3933278413044126,0.2610252185618779,3,0.3333333333333333,81.0,4,53.5,0,0.0,0.0,2,0,0.0,1.6966639206522063,4,0,0.0,0.8483319603261031,0.0
7,SF,12,0.7796794486333689,0.06497328738611408,5,0.8,69.0,4,61.25,0,0.0,0.0,2,0,0.0,0.38983972431668446,1,0,0.0,0.7796794486333689,0.0
7,TB,14,1.2975460475951492,0.09268186054251067,8,1.0,70.0,2,65.5,0,0.0,0.0,2,0,0.0,0.6487730237975746,2,0,0.0,0.6487730237975746,0.0
7,TEN,14,1.3364977798379631,0.09546412713128308,7,0.7142857142857143,70.14285714285714,5,72.0,0,0.0,0.0,1,0,0.0,1.3364977798379631,1,0,0.0,1.3364977798379631,0.0
7,WAS,11,3.8564450819180145,0.3505859165380013,2,0.5,64.5,1,51.0,0,0.0,0.0,4,0,0.0,0.9641112704795036,4,0,0.0,0.9641112704795036,0.0
8,ARI,14,4.545520392197714,0.32468002801412243,7,0.8571428571428571,70.71428571428571,3,58.0,0,0.0,0.0,2,0,0.0,2.272760196098857,2,0,0.0,2.272760196098857,0.0
8,ATL,14,-3.00915699814602,-0.21493978558185858,5,0.6,70.4,3,56.666666666666664,0,0.0,0.0,2,0,0.0,-1.50457849907301,4,0,0.0,-0.752289249536505,0.0
8,BAL,16,-2.791702341260253,-0.1744813963287658,7,0.14285714285714285,75.28571428571429,4,75.0,0,0.0,0.0,2,0,0.0,-1.3958511706301264,3,0,0.0,-0.930567447086751,0.125
8,BUF,11,3.4954020839339495,0.3177638258121772,3,0.3333333333333333,70.0,3,67.33333333333333,0,0.0,0.0,1,0,0.0,3.4954020839339495,4,0,0.0,0.8738505209834874,0.18181818181818182
8,CAR,12,3.201601843729052,0.26680015364408766,5,1.0,70.0,5,77.4,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.600800921864526,0.08333333333333333
8,CHI,13,1.0271955315116306,0.07901504088551005,5,0.4,70.4,7,62.714285714285715,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.0271955315116306,0.07692307692307693
8,CIN,12,-1.1268994062258604,-0.09390828385215504,8,0.75,72.625,0,,0,0.0,0.0,2,0,0.0,-0.5634497031129302,2,0,0.0,-0.5634497031129302,0.0
8,CLE,13,3.7329549792201386,0.28715038301693374,5,0.4,71.0,3,64.33333333333333,0,0.0,0.0,3,0,0.0,1.2443183264067128,2,0,0.0,1.8664774896100693,0.0
8,DAL,15,0.5869813765642298,0.03913209177094865,7,0.14285714285714285,75.0,4,61.0,0,0.0,0.0,1,0,0.0,0.5869813765642298,3,0,0.0,0.19566045885474326,0.2
8,DEN,10,3.108582865536251,0.3108582865536251,3,0.6666666666666666,64.33333333333333,3,54.666666666666664,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.7771457163840627,0.1
8,DET,16,8.670422330376462,0.5419013956485289,3,0.6666666666666666,79.0,5,73.4,0,0.0,0.0,1,0,0.0,8.670422330376462,7,0,0.0,1.2386317614823519,0.0
8,GB,17,2.3049419314489445,0.13558481949699674,6,1.0,70.0,5,66.2,0,0.0,0.0,3,0,0.0,0.7683139771496482,3,0,0.0,0.7683139771496482,0.0
8,HOU,16,2.3953132080006085,0.14970707550003803,5,0.6,69.5,6,57.833333333333336,0,0.0,0.0,3,0,0.0,0.7984377360002028,2,0,0.0,1.1976566040003043,0.0625
8,IND,16,4.855822493209789,0.30348890582561183,6,0.6666666666666666,73.66666666666667,6,73.83333333333333,0,0.0,0.0,2,0,0.0,2.4279112466048947,2,0,0.0,2.4279112466048947,0.125
8,JAX,16,4.527936829856088,0.2829960518660055,6,0.6666666666666666,72.16666666666667,5,63.8,0,0.0,0.0,2,0,0.0,2.263968414928044,3,0,0.0,1.5093122766186962,0.0625
8,KC,12,-0.560253357145686,-0.0466877797621405,5,0.6,70.0,2,73.5,0,0.0,0.0,2,0,0.0,-0.280126678572843,3,0,0.0,-0.186751119048562,0.16666666666666666
8,LA,13,1.4754851806871576,0.11349886005285828,6,0.8333333333333334,69.5,3,58.0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.3688712951717894,0.07692307692307693
8,LAC,14,3.2758888401456936,0.23399206001040668,3,0.3333333333333333,77.66666666666667,6,74.16666666666667,0,0.0,0.0,2,0,0.0,1.6379444200728468,3,0,0.0,1.0919629467152312,0.0
8,LV,12,3.871579762003546,0.3226316468336288,6,1.0,70.0,2,68.5,0,0.0,0.0,2,0,0.0,1.935789881001773,2,0,0.0,1.935789881001773,0.08333333333333333
8,MIA,12,4.0933651416816055,0.3411137618068005,5,0.8,75.8,2,51.5,0,0.0,0.0,2,0,0.0,2.0466825708408027,3,0,0.0,1.364455047227202,0.0
8,MIN,12,1.7748401092689865,0.1479033424390822,5,1.0,70.0,3,63.0,0,0.0,0.0,2,0,0.0,0.8874200546344932,2,0,0.0,0.8874200546344932,0.0
8,NE,13,-1.7149813084924488,-0.13192163911480376,5,0.8,72.0,5,71.2,0,0.0,0.0,1,0,0.0,-1.7149813084924488,2,0,0.0,-0.8574906542462244,0.07692307692307693
8,NO,19,-2.864075466810313,-0.15074081404264805,7,0.7142857142857143,68.0,9,59.22222222222222,0,0.0,0.0,3,0,0.0,-0.9546918222701044,0,0,0.0,0.0,0.0
8,NYG,15,0.8185386762187274,0.054569245081248496,7,0.5714285714285714,67.28571428571429,4,63.25,0,0.0,0.0,4,0,0.0,0.20463466905468186,0,0,0.0,0.0,0.0
8,NYJ,13,-8.883856832900483,-0.6833736025308064,5,1.0,70.0,4,52.5,0,0.0,0.0,2,0,0.0,-4.441928416450241,2,0,0.0,-4.441928416450241,0.0
8,PHI,12,3.8706701746169374,0.3225558478847448,4,0.5,70.75,1,52.0,0,0.0,0.0,3,0,0.0,1.2902233915389791,4,0,0.0,0.9676675436542344,0.0
8,PIT,15,2.66927889098056,0.17795192606537066,6,1.0,70.0,3,59.666666666666664,0,0.0,0.0,4,0,0.0,0.66731972274514,2,0,0.0,1.33463944549028,0.0
8,SEA,12,4.081190478623423,0.3400992065519519,6,0.8333333333333334,71.66666666666667,4,73.25,0,0.0,0.0,1,0,0.0,4.081190478623423,1,0,0.0,4.081190478623423,0.08333333333333333
8,SF,15,3.80711462228643,0.253807641485762,5,0.4,70.6,4,62.75,0,0.0,0.0,3,0,0.0,1.26903820742881,3,0,0.0,1.26903820742881,0.13333333333333333
8,TB,12,2.5951908914265513,0.2162659076188793,7,0.8571428571428571,70.42857142857143,1,67.0,0,0.0,0.0,1,0,0.0,2.5951908914265513,3,0,0.0,0.8650636304755172,0.0
8,TEN,17,-9.090553901387146,-0.5347384647874792,9,0.8888888888888888,70.11111111111111,6,62.5,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,-4.545276950693573,0.11764705882352941
8,WAS,13,-2.7400521375956144,-0.2107732413535088,3,0.3333333333333333,74.0,5,64.2,0,0.0,0.0,5,0,0.0,-0.5480104275191229,0,0,0.0,0.0,0.0
9,ARI,14,5.39337120335579,0.3852408002396993,5,0.8,68.8,4,57.75,0,0.0,0.0,2,0,0.0,2.696685601677895,3,0,0.0,1.7977904011185968,0.0
9,ATL,13,0.035530587472949016,0.0027331221133037706,5,0.0,69.8,5,70.6,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.011843529157649671,0.0
9,BAL,12,2.7437431367490044,0.22864526139575037,3,0.6666666666666666,67.66666666666667,2,61.0,0,0.0,0.0,2,0,0.0,1.3718715683745022,5,0,0.0,0.5487486273498009,0.0
9,BUF,12,5.219821721989941,0.4349851434991618,6,1.0,70.0,1,67.0,0,0.0,0.0,3,0,0.0,1.7399405739966471,2,0,0.0,2.6099108609949706,0.0
9,CAR,14,1.7103896329832275,0.12217068807023054,6,0.5,73.5,5,61.6,0,0.0,0.0,1,0,0.0,1.7103896329832275,2,0,0.0,0.8551948164916138,0.14285714285714285
9,CHI,13,2.649346478275723,0.20379588294428638,6,1.0,70.0,4,67.25,0,0.0,0.0,3,0,0.0,0.8831154927585744,0,0,0.0,0.0,0.0
9,CIN,15,1.1750961712153525,0.07833974474769016,5,0.6,77.2,3,68.0,0,0.0,0.0,2,0,0.0,0.5875480856076762,5,0,0.0,0.2350192342430705,0.0
9,CLE,14,-2.7811937325202076,-0.19865669518001483,5,0.6,72.4,6,67.33333333333333,0,0.0,0.0,2,0,0.0,-1.3905968662601038,1,0,0.0,-2.7811937325202076,0.0
9,DAL,11,3.169252255241335,0.2881138413855759,5,0.8,70.0,3,66.66666666666667,0,0.0,0.0,2,0,0.0,1.5846261276206675,1,0,0.0,3.169252255241335,0.09090909090909091
9,DEN,12,0.506046786439764,0.042170565536647,8,0.5,70.375,2,78.5,0,0.0,0.0,1,0,0.0,0.506046786439764,1,0,0.0,0.506046786439764,0.08333333333333333
9,DET,12,4.39813256573051,0.3665110471442092,4,0.25,63.75,4,76.75,0,0.0,0.0,1,0,0.0,4.39813256573051,3,0,0.0,1.4660441885768367,0.08333333333333333
9,GB,10,-1.6535117941194915,-0.16535117941194916,5,0.6,75.0,2,52.5,0,0.0,0.0,3,0,0.0,-0.5511705980398305,0,0,0.0,0.0,0.2
9,HOU,12,-0.8045515958105316,-0.0670459663175443,4,0.0,70.0,3,71.66666666666667,0,0.0,0.0,4,0,0.0,-0.2011378989526329,1,0,0.0,-0.8045515958105316,0.16666666666666666
9,IND,11,-1.6414871131284479,-0.14922610119349525,4,1.0,70.0,3,60.666666666666664,0,0.0,0.0,3,0,0.0,-0.547162371042816,1,0,0.0,-1.6414871131284479,0.0
9,JAX,12,2.9126901136047185,0.24272417613372654,6,0.6666666666666666,68.5,5,62.2,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.9126901136047185,0.08333333333333333
9,KC,14,2.0358748360136585,0.14541963114383274,6,1.0,70.0,4,62.5,0,0.0,0.0,1,0,0.0,2.0358748360136585,3,0,0.0,0.6786249453378862,0.0
9,LA,16,-4.427142317257614,-0.27669639482860087,4,0.25,74.0,8,65.25,0,0.0,0.0,2,0,0.0,-2.213571158628807,2,0,0.0,-2.213571158628807,0.0
9,LAC,15,-5.8911980456452735,-0.39274653637635154,3,1.0,70.0,7,75.57142857142857,0,0.0,0.0,1,0,0.0,-5.8911980456452735,4,0,0.0,-1.4727995114113184,0.0
9,LV,17,5.090232160142929,0.29942542118487814,8,1.0,70.0,5,67.0,0,0.0,0.0,1,0,0.0,5.090232160142929,3,0,0.0,1.6967440533809761,0.11764705882352941
9,MIA,13,-0.7682963767088204,-0.05909972128529388,7,0.7142857142857143,71.28571428571429,1,71.0,0,0.0,0.0,2,0,0.0,-0.3841481883544102,3,0,0.0,-0.25609879223627346,0.0
9,MIN,11,-6.394614028569033,-0.5813285480517303,4,0.75,66.25,2,46.0,0,0.0,0.0,2,0,0.0,-3.1973070142845166,3,0,0.0,-2.131538009523011,0.0
9,NE,13,0.3622385234072871,0.027864501800560548,5,1.0,70.0,4,68.5,0,0.0,0.0,2,0,0.0,0.18111926170364356,2,0,0.0,0.18111926170364356,0.07692307692307693
9,NO,13,-2.441488383048818,-0.18780679869606293,5,0.4,77.6,4,78.25,0,0.0,0.0,3,0,0.0,-0.8138294610162727,1,0,0.0,-2.441488383048818,0.07692307692307693
9,NYG,10,0.4436510638154658,0.04436510638154658,6,0.16666666666666666,71.16666666666667,2,63.5,0,0.0,0.0,1,0,0.0,0.4436510638154658,1,0,0.0,0.4436510638154658,0.0
9,NYJ,12,6.157386226886738,0.5131155189072282,4,0.75,66.75,5,73.0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,2.0524620756289127,0.0
9,PHI,10,4.341231428562761,0.43412314285627607,4,0.75,69.5,3,74.66666666666667,0,0.0,0.0,2,0,0.0,2.1706157142813804,1,0,0.0,4.341231428562761,0.0
9,SEA,16,2.706031009745638,0.16912693810910237,6,0.8333333333333334,69.83333333333333,7,69.14285714285714,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.9020103365818793,0.0
9,TB,14,1.9994461489110211,0.14281758206507295,5,0.8,66.2,5,66.4,0,0.0,0.0,1,0,0.0,1.9994461489110211,3,0,0.0,0.6664820496370071,0.07142857142857142
9,TEN,13,-4.035032592559189,-0.31038712250455297,4,0.5,73.75,5,57.0,0,0.0,0.0,2,0,0.0,-2.0175162962795943,2,0,0.0,-2.0175162962795943,0.07692307692307693
9,WAS,12,3.3497815989198254,0.2791484665766521,5,0.8,69.0,2,66.5,0,0.0,0.0,2,0,0.0,1.6748907994599127,3,0,0.0,1.1165938663066084,0.08333333333333333
10,ARI,9,0.1352815819604345,0.015031286884492722,3,1.0,70.0,1,52.0,0,0.0,0.0,1,0,0.0,0.1352815819604345,4,0,0.0,0.03382039549010862,0.1111111111111111
10,ATL,14,-10.176615895131594,-0.7269011353665424,5,0.0,69.8,3,73.33333333333333,0,0.0,0.0,4,0,0.0,-2.5441539737828984,2,0,0.0,-5.088307947565797,0.0
10,BAL,15,2.5711397253347474,0.1714093150223165,6,0.6666666666666666,68.33333333333333,5,70.2,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.6427849313336869,0.06666666666666667
10,BUF,13,2.9557647331834653,0.22736651793718965,5,0.6,73.4,2,60.5,0,0.0,0.0,3,0,0.0,0.9852549110611551,3,0,0.0,0.9852549110611551,0.0
10,CAR,15,3.116649728141747,0.20777664854278313,4,0.5,71.0,7,67.14285714285714,0,0.0,0.0,2,0,0.0,1.5583248640708736,2,0,0.0,1.5583248640708736,0.06666666666666667
10,CHI,14,0.8892912058960332,0.06352080042114523,5,0.6,70.0,8,61.625,0,0.0,0.0,1,0,0.0,0.8892912058960332,0,0,0.0,0.0,0.07142857142857142
10,CIN,13,1.322597379507302,0.10173825996210016,6,0.8333333333333334,74.66666666666667,3,56.0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.3306493448768255,0.0
10,DAL,15,2.2787423926499155,0.15191615950999438,7,0.7142857142857143,70.0,6,71.33333333333333,0,0.0,0.0,2,0,0.0,1.1393711963249578,0,0,0.0,0.0,0.0
10,DEN,14,-1.578726613957599,-0.11276618671125707,5,0.8,71.4,5,70.8,0,0.0,0.0,2,0,0.0,-0.7893633069787995,2,0,0.0,-0.7893633069787995,0.07142857142857142
10,DET,14,1.9534101326842384,0.13952929519173132,6,1.0,70.0,4,66.0,0,0.0,0.0,2,0,0.0,0.9767050663421192,2,0,0.0,0.9767050663421192,0.0
10,HOU,16,3.7086142916022684,0.23178839322514178,5,1.0,70.0,5,81.6,0,0.0,0.0,4,0,0.0,0.9271535729005671,2,0,0.0,1.8543071458011342,0.0625
10,IND,12,2.035227447606851,0.16960228730057092,6,1.0,70.0,2,67.0,0,0.0,0.0,2,0,0.0,1.0176137238034255,2,0,0.0,1.0176137238034255,0.0
10,JAX,11,3.4079794321301837,0.3098163120118349,5,0.8,71.0,5,66.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,3.4079794321301837,0.09090909090909091
10,KC,11,0.9634993135087422,0.08759084668261292,3,0.6666666666666666,71.0,4,59.25,0,0.0,0.0,3,0,0.0,0.3211664378362474,1,0,0.0,0.9634993135087422,0.0
10,LA,15,0.24221611157175316,0.01614774077145021,6,0.6666666666666666,73.0,3,65.66666666666667,0,0.0,0.0,6,0,0.0,0.04036935192862553,0,0,0.0,0.0,0.0
10,LAC,12,3.3726546906514203,0.28105455755428504,4,0.5,73.25,3,73.0,0,0.0,0.0,2,0,0.0,1.6863273453257102,3,0,0.0,1.1242182302171402,0.0
10,MIA,13,4.235810954071511,0.3258316118516547,5,0.8,67.4,3,70.0,0,0.0,0.0,3,0,0.0,1.4119369846905039,2,0,0.0,2.1179054770357557,0.15384615384615385
10,MIN,8,1.2016120137769364,0.15020150172211705,2,1.0,70.0,2,60.0,0,0.0,0.0,4,0,0.0,0.3004030034442341,0,0,0.0,0.0,0.0
10,NE,12,0.7386719020696568,0.06155599183913807,2,1.0,70.0,5,68.8,0,0.0,0.0,4,0,0.0,0.1846679755174142,1,0,0.0,0.7386719020696568,0.0
10,NO,13,-0.14300847149367746,-0.011000651653359804,4,0.5,70.25,5,60.4,0,0.0,0.0,2,0,0.0,-0.07150423574683873,2,0,0.0,-0.07150423574683873,0.0
10,NYG,14,0.45893563744143817,0.032781116960102726,5,0.2,72.2,5,57.8,0,0.0,0.0,2,0,0.0,0.22946781872071909,2,0,0.0,0.22946781872071909,0.14285714285714285
10,NYJ,9,2.8043221199350103,0.3115913466594456,5,1.0,70.0,2,70.0,0,0.0,0.0,2,0,0.0,1.4021610599675052,0,0,0.0,0.0,0.0
10,PHI,13,0.8975403940219548,0.0690415687709196,3,0.0,66.33333333333333,4,60.0,0,0.0,0.0,2,0,0.0,0.4487701970109774,4,0,0.0,0.2243850985054887,0.15384615384615385
10,PIT,15,4.649116774644741,0.3099411183096494,6,0.16666666666666666,72.0,5,66.8,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,1.1622791936611852,0.0
10,SF,14,-6.812521135024875,-0.4866086525017768,5,0.8,69.6,1,39.0,0,0.0,0.0,6,0,0.0,-1.1354201891708124,2,0,0.0,-3.4062605675124376,0.07142857142857142
10,TB,15,5.337581567619219,0.3558387711746146,5,1.0,70.0,6,63.666666666666664,0,0.0,0.0,2,0,0.0,2.6687907838096097,2,0,0.0,2.6687907838096097,0.0
10,TEN,14,-0.25245155290386134,-0.018032253778847238,6,0.5,70.5,4,68.75,0,0.0,0.0,2,0,0.0,-0.12622577645193067,2,0,0.0,-0.12622577645193067,0.14285714285714285
10,WAS,16,7.39321383964935,0.4620758649780844,5,0.2,66.0,6,72.5,0,0.0,0.0,2,0,0.0,3.696606919824675,3,0,0.0,2.46440461321645,0.0
11,ATL,14,3.304919384099229,0.23606567029280207,7,1.0,70.0,5,69.0,0,0.0,0.0,2,0,0.0,1.6524596920496144,0,0,0.0,0.0,0.0
11,BAL,15,-3.7593668676780148,-0.250624457845201,7,0.42857142857142855,70.28571428571429,4,70.75,0,0.0,0.0,3,0,0.0,-1.253122289226005,1,0,0.0,-3.7593668676780148,0.06666666666666667
11,BUF,12,0.544762420951979,0.045396868412664916,4,0.75,71.75,3,54.666666666666664,0,0.0,0.0,1,0,0.0,0.544762420951979,4,0,0.0,0.13619060523799476,0.0
11,CHI,10,-0.24151192395416476,-0.024151192395416476,4,0.5,72.66666666666667,2,49.0,0,0.0,0.0,3,0,0.0,-0.08050397465138825,1,0,0.0,-0.24151192395416476,0.1
11,CIN,18,-7.976463973034216,-0.44313688739078977,6,0.6666666666666666,69.2,5,66.8,0,0.0,0.0,4,0,0.0,-1.994115993258554,3,0,0.0,-2.6588213243447387,0.0
11,CLE,13,-8.978450159086046,-0.6906500122373882,6,0.6666666666666666,73.0,5,63.0,0,0.0,0.0,2,0,0.0,-4.489225079543023,0,0,0.0,0.0,0.0
11,DAL,12,-0.6389023099190294,-0.053241859159919115,7,0.7142857142857143,72.42857142857143,2,63.0,0,0.0,0.0,2,0,0.0,-0.3194511549595147,1,0,0.0,-0.6389023099190294,0.08333333333333333
11,DEN,12,2.315523187379877,0.19296026561498977,3,1.0,70.0,3,66.66666666666667,0,0.0,0.0,1,0,0.0,2.315523187379877,5,0,0.0,0.4631046374759754,0.08333333333333333
11,DET,10,2.0394010393991855,0.20394010393991854,2,1.0,70.0,0,,0,0.0,0.0,1,0,0.0,2.0394010393991855,7,0,0.0,0.29134300562845505,0.0
11,GB,8,0.9052955588278317,0.11316194485347897,5,0.6,72.0,1,52.0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.4526477794139159,0.0
11,HOU,13,-0.9902722752482147,-0.07617479040370882,3,0.3333333333333333,79.66666666666667,4,61.0,0,0.0,0.0,2,0,0.0,-0.49513613762410735,4,0,0.0,-0.24756806881205368,0.0
11,IND,14,4.223926997972631,0.3017090712837594,6,0.3333333333333333,70.66666666666667,4,78.75,0,0.0,0.0,3,0,0.0,1.407975665990877,1,0,0.0,4.223926997972631,0.14285714285714285
11,JAX,16,5.449707468792491,0.3406067167995307,9,0.7777777777777778,69.88888888888889,5,67.8,0,0.0,0.0,2,0,0.0,2.7248537343962456,0,0,0.0,0.0,0.0625
11,KC,12,-0.8766429082445399,-0.073053575687045,5,1.0,70.0,4,70.25,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,-0.29221430274818,0.08333333333333333
11,LA,15,-3.1163842222142653,-0.2077589481476177,6,0.5,70.16666666666667,4,47.0,0,0.0,0.0,1,0,0.0,-3.1163842222142653,4,0,0.0,-0.7790960555535663,0.06666666666666667
11,LAC,18,0.6980959669468993,0.03878310927482774,6,0.8333333333333334,70.0,6,68.16666666666667,0,0.0,0.0,2,0,0.0,0.3490479834734497,4,0,0.0,0.17452399173672484,0.0
11,LV,11,3.5231988204815825,0.32029080186196207,7,0.8571428571428571,70.0,1,60.0,0,0.0,0.0,2,0,0.0,1.7615994102407913,1,0,0.0,3.5231988204815825,0.09090909090909091
11,MIA,11,3.5585014087158457,0.3235001280650769,5,0.4,70.2,0,,0,0.0,0.0,2,0,0.0,1.7792507043579229,4,0,0.0,0.8896253521789614,0.09090909090909091
11,MIN,13,-1.3897009313632225,-0.10690007164332481,4,0.75,68.75,5,51.8,0,0.0,0.0,1,0,0.0,-1.3897009313632225,3,0,0.0,-0.46323364378774085,0.07692307692307693
11,NE,12,1.734321628229401,0.14452680235245008,5,0.6,66.25,2,43.0,0,0.0,0.0,3,0,0.0,0.5781072094098003,2,0,0.0,0.8671608141147005,0.0
11,NO,11,1.37534692855377,0.12503153895943364,3,0.6666666666666666,66.33333333333333,3,46.333333333333336,0,0.0,0.0,0,0,0.0,0.0,5,0,0.0,0.275069385710754,0.0
11,NYJ,17,5.191461347759927,0.3053800792799957,7,0.8571428571428571,71.14285714285714,5,68.6,0,0.0,0.0,2,0,0.0,2.5957306738799635,3,0,0.0,1.7304871159199757,0.0
11,PHI,14,-5.650914461660323,-0.4036367472614516,4,0.25,71.25,3,68.66666666666667,0,0.0,0.0,4,0,0.0,-1.4127286154150807,3,0,0.0,-1.8836381538867741,0.14285714285714285
11,PIT,14,10.239298648264665,0.7313784748760475,4,1.0,70.0,4,69.5,0,0.0,0.0,6,0,0.0,1.7065497747107774,0,0,0.0,0.0,0.07142857142857142
11,SEA,10,4.14915521546356,0.414915521546356,4,0.75,73.75,2,54.5,0,0.0,0.0,2,0,0.0,2.07457760773178,2,0,0.0,2.07457760773178,0.0
11,SF,11,-0.2519680735380181,-0.02290618850345619,5,0.4,74.8,3,51.333333333333336,0,0.0,0.0,1,0,0.0,-0.2519680735380181,2,0,0.0,-0.12598403676900904,0.0
11,TEN,13,0.7100049788512006,0.054615767603938506,5,0.8,71.0,5,66.2,0,0.0,0.0,2,0,0.0,0.3550024894256003,1,0,0.0,0.7100049788512006,0.07692307692307693
