season,week,team,drives,td_drives,fg_drives,punt_drives,to_drives,yds,plays,rz_drives,start_yardline_100_avg,ppd_basic_sum,ppd_true_sum,score_drives,score_rate,td_rate,fg_rate,turnover_rate,punt_rate,yds_per_drive,plays_per_drive,redzone_drive_rate,ppd_basic,ppd_points,side,start_own_yardline_avg,hidden_yards_per_drive
2024,10,KC,13,1,3,4,0,300.0,81,7,51.83,16,,4,0.31,0.07692307692307693,0.23076923076923078,0.0,0.3076923076923077,23.08,6.23,0.5384615384615384,1.2307692307692308,1.23,off,48.17,6.47
2024,10,LA,15,2,3,3,2,238.0,68,4,56.53,23,,5,0.33,0.13333333333333333,0.2,0.13333333333333333,0.2,15.87,4.53,0.26666666666666666,1.5333333333333334,1.53,def,43.47,-5.08
2024,10,LA,13,0,5,3,2,327.0,87,3,61.62,15,,5,0.38,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,25.15,6.69,0.23076923076923078,1.1538461538461537,1.15,off,38.38,-5.08
2024,10,LAC,9,2,1,4,0,289.0,74,4,68.89,17,,3,0.33,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,32.11,8.22,0.4444444444444444,1.8888888888888888,1.89,def,31.11,0.47
2024,10,LAC,12,3,2,3,1,309.0,73,5,68.42,27,,5,0.42,0.25,0.16666666666666666,0.08333333333333333,0.25,25.75,6.08,0.4166666666666667,2.25,2.25,off,31.58,0.47
2024,10,MIA,13,0,5,3,2,327.0,87,3,61.62,15,,5,0.38,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,25.15,6.69,0.23076923076923078,1.1538461538461537,1.15,def,38.38,5.08
2024,10,MIA,15,2,3,3,2,238.0,68,4,56.53,23,,5,0.33,0.13333333333333333,0.2,0.13333333333333333,0.2,15.87,4.53,0.26666666666666666,1.5333333333333334,1.53,off,43.47,5.08
2024,10,MIN,12,1,0,5,4,143.0,55,1,71.75,7,,1,0.08,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667,11.92,4.58,0.08333333333333333,0.5833333333333334,0.58,def,28.25,-0.79
2024,10,MIN,13,0,4,2,4,402.0,98,5,72.54,12,,4,0.31,0.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,30.92,7.54,0.38461538461538464,0.9230769230769231,0.92,off,27.46,-0.79
2024,10,NE,14,0,1,8,0,142.0,80,2,61.86,3,,1,0.07,0.0,0.07142857142857142,0.0,0.5714285714285714,10.14,5.71,0.14285714285714285,0.21428571428571427,0.21,def,38.14,9.8
2024,10,NE,19,1,4,5,1,328.0,79,7,52.05,19,,5,0.26,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.2631578947368421,17.26,4.16,0.3684210526315789,1.0,1.0,off,47.95,9.8
2024,10,NO,14,2,1,3,1,468.0,94,6,67.57,17,,3,0.21,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,33.43,6.71,0.42857142857142855,1.2142857142857142,1.21,def,32.43,1.65
2024,10,NO,14,2,2,5,0,365.0,71,5,65.92,20,,4,0.29,0.14285714285714285,0.14285714285714285,0.0,0.35714285714285715,26.07,5.07,0.35714285714285715,1.4285714285714286,1.43,off,34.08,1.65
2024,10,NYG,19,2,2,7,1,306.0,80,3,67.78,20,,4,0.21,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.3684210526315789,16.11,4.21,0.15789473684210525,1.0526315789473684,1.05,def,32.22,5.58
2024,10,NYG,15,2,1,5,3,342.0,93,4,62.2,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.2,0.3333333333333333,22.8,6.2,0.26666666666666666,1.1333333333333333,1.13,off,37.8,5.58
2024,10,NYJ,11,4,1,1,0,406.0,72,5,61.8,31,,5,0.45,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,36.91,6.55,0.45454545454545453,2.8181818181818183,2.82,def,38.2,-8.7
2024,10,NYJ,6,0,2,2,1,207.0,68,3,70.5,6,,2,0.33,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,34.5,11.33,0.5,1.0,1.0,off,29.5,-8.7
2024,10,PHI,13,0,2,6,5,146.0,75,2,68.77,6,,2,0.15,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,11.23,5.77,0.15384615384615385,0.46153846153846156,0.46,def,31.23,11.05
2024,10,PHI,18,4,2,4,2,348.0,86,8,57.72,34,,6,0.33,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,19.33,4.78,0.4444444444444444,1.8888888888888888,1.89,off,42.28,11.05
2024,10,PIT,15,3,2,6,0,242.0,81,5,55.27,27,,5,0.33,0.2,0.13333333333333333,0.0,0.4,16.13,5.4,0.3333333333333333,1.8,1.8,def,44.73,-9.29
2024,10,PIT,18,4,0,5,2,312.0,97,5,64.56,28,,4,0.22,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,17.33,5.39,0.2777777777777778,1.5555555555555556,1.56,off,35.44,-9.29
2024,10,SF,13,2,2,6,0,215.0,79,6,58.75,20,,4,0.31,0.15384615384615385,0.15384615384615385,0.0,0.46153846153846156,16.54,6.08,0.46153846153846156,1.5384615384615385,1.54,def,41.25,-8.89
2024,10,SF,11,2,3,1,0,413.0,80,4,67.64,23,,5,0.45,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,37.55,7.27,0.36363636363636365,2.090909090909091,2.09,off,32.36,-8.89
2024,10,TB,11,2,3,1,0,413.0,80,4,67.64,23,,5,0.45,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,37.55,7.27,0.36363636363636365,2.090909090909091,2.09,def,32.36,8.89
2024,10,TB,13,2,2,6,0,215.0,79,6,58.75,20,,4,0.31,0.15384615384615385,0.15384615384615385,0.0,0.46153846153846156,16.54,6.08,0.46153846153846156,1.5384615384615385,1.54,off,41.25,8.89
2024,10,TEN,12,3,2,3,1,309.0,73,5,68.42,27,,5,0.42,0.25,0.16666666666666666,0.08333333333333333,0.25,25.75,6.08,0.4166666666666667,2.25,2.25,def,31.58,-0.47
2024,10,TEN,9,2,1,4,0,289.0,74,4,68.89,17,,3,0.33,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,32.11,8.22,0.4444444444444444,1.8888888888888888,1.89,off,31.11,-0.47
2024,10,WAS,18,4,0,5,2,312.0,97,5,64.56,28,,4,0.22,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,17.33,5.39,0.2777777777777778,1.5555555555555556,1.56,def,35.44,9.29
2024,10,WAS,15,3,2,6,0,242.0,81,5,55.27,27,,5,0.33,0.2,0.13333333333333333,0.0,0.4,16.13,5.4,0.3333333333333333,1.8,1.8,off,44.73,9.29
2024,11,ATL,14,5,1,3,0,400.0,76,8,50.21,38,,6,0.43,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,28.57,5.43,0.5714285714285714,2.7142857142857144,2.71,def,49.79,-19.6
2024,11,ATL,11,0,2,5,1,226.0,77,1,69.82,6,,2,0.18,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,20.55,7.0,0.09090909090909091,0.5454545454545454,0.55,off,30.18,-19.6
2024,11,BAL,18,0,6,4,1,303.0,98,6,57.44,18,,6,0.33,0.0,0.3333333333333333,0.05555555555555555,0.2222222222222222,16.83,5.44,0.3333333333333333,1.0,1.0,def,42.56,-16.48
2024,11,BAL,13,2,1,4,3,329.0,79,2,73.92,17,,3,0.23,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,25.31,6.08,0.15384615384615385,1.3076923076923077,1.31,off,26.08,-16.48
2024,11,BUF,11,3,0,4,2,259.0,69,4,64.36,21,,3,0.27,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,23.55,6.27,0.36363636363636365,1.9090909090909092,1.91,def,35.64,7.94
2024,11,BUF,14,4,1,3,1,366.0,88,6,56.43,31,,5,0.36,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,26.14,6.29,0.42857142857142855,2.2142857142857144,2.21,off,43.57,7.94
2024,11,CHI,7,3,0,1,1,366.0,56,5,73.43,21,,3,0.43,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,52.29,8.0,0.7142857142857143,3.0,3.0,def,26.57,21.89
2024,11,CHI,14,2,2,2,0,391.0,86,7,51.54,20,,4,0.29,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,27.93,6.14,0.5,1.4285714285714286,1.43,off,48.46,21.89
2024,11,CIN,16,4,2,6,1,435.0,87,6,62.88,34,,6,0.38,0.25,0.125,0.0625,0.375,27.19,5.44,0.375,2.125,2.12,def,37.12,1.88
2024,11,CIN,18,3,2,5,2,452.0,103,5,61.0,27,,5,0.28,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.2777777777777778,25.11,5.72,0.2777777777777778,1.5,1.5,off,39.0,1.88
2024,11,CLE,13,5,0,3,2,473.0,74,6,61.77,35,,5,0.38,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,36.38,5.69,0.46153846153846156,2.6923076923076925,2.69,def,38.23,-8.0
2024,11,CLE,17,2,0,5,1,445.0,91,3,69.76,14,,2,0.12,0.11764705882352941,0.0,0.058823529411764705,0.29411764705882354,26.18,5.35,0.17647058823529413,0.8235294117647058,0.82,off,30.24,-8.0
2024,11,DAL,12,3,2,4,1,391.0,81,7,60.17,27,,5,0.42,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,32.58,6.75,0.5833333333333334,2.25,2.25,def,39.83,-11.55
2024,11,DAL,14,2,1,2,1,388.0,100,2,71.71,17,,3,0.21,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,27.71,7.14,0.14285714285714285,1.2142857142857142,1.21,off,28.29,-11.55
2024,11,DEN,11,0,2,5,1,226.0,77,1,69.82,6,,2,0.18,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,20.55,7.0,0.09090909090909091,0.5454545454545454,0.55,def,30.18,19.6
2024,11,DEN,14,5,1,3,0,400.0,76,8,50.21,38,,6,0.43,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,28.57,5.43,0.5714285714285714,2.7142857142857144,2.71,off,49.79,19.6
2024,11,DET,12,0,2,5,1,170.0,67,1,66.83,6,,2,0.17,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,14.17,5.58,0.08333333333333333,0.5,0.5,def,33.17,-11.28
2024,11,DET,9,7,1,0,0,645.0,92,8,78.11,52,,8,0.89,0.7777777777777778,0.1111111111111111,0.0,0.0,71.67,10.22,0.8888888888888888,5.777777777777778,5.78,off,21.89,-11.28
2024,11,GB,14,2,2,2,0,391.0,86,7,51.54,20,,4,0.29,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,27.93,6.14,0.5,1.4285714285714286,1.43,def,48.46,-21.89
2024,11,GB,7,3,0,1,1,366.0,56,5,73.43,21,,3,0.43,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,52.29,8.0,0.7142857142857143,3.0,3.0,off,26.57,-21.89
2024,11,HOU,14,2,1,2,1,388.0,100,2,71.71,17,,3,0.21,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,27.71,7.14,0.14285714285714285,1.2142857142857142,1.21,def,28.29,11.55
2024,11,HOU,12,3,2,4,1,391.0,81,7,60.17,27,,5,0.42,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,32.58,6.75,0.5833333333333334,2.25,2.25,off,39.83,11.55
2024,11,IND,14,3,2,5,1,253.0,72,4,59.14,27,,5,0.36,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.35714285714285715,18.07,5.14,0.2857142857142857,1.9285714285714286,1.93,def,40.86,-6.06
2024,11,IND,15,3,3,4,1,332.0,86,5,65.2,30,,6,0.4,0.2,0.2,0.06666666666666667,0.26666666666666666,22.13,5.73,0.3333333333333333,2.0,2.0,off,34.8,-6.06
2024,11,JAX,9,7,1,0,0,645.0,92,8,78.11,52,,8,0.89,0.7777777777777778,0.1111111111111111,0.0,0.0,71.67,10.22,0.8888888888888888,5.777777777777778,5.78,def,21.89,11.28
2024,11,JAX,12,0,2,5,1,170.0,67,1,66.83,6,,2,0.17,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,14.17,5.58,0.08333333333333333,0.5,0.5,off,33.17,11.28
2024,11,KC,14,4,1,3,1,366.0,88,6,56.43,31,,5,0.36,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,26.14,6.29,0.42857142857142855,2.2142857142857144,2.21,def,43.57,-7.94
2024,11,KC,11,3,0,4,2,259.0,69,4,64.36,21,,3,0.27,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,23.55,6.27,0.36363636363636365,1.9090909090909092,1.91,off,35.64,-7.94
2024,11,LA,10,2,3,2,2,382.0,95,6,70.4,23,,5,0.5,0.2,0.3,0.2,0.2,38.2,9.5,0.6,2.3,2.3,def,29.6,20.87
2024,11,LA,17,4,0,4,0,402.0,69,6,49.53,28,,4,0.24,0.23529411764705882,0.0,0.0,0.23529411764705882,23.65,4.06,0.35294117647058826,1.6470588235294117,1.65,off,50.47,20.87
2024,11,LAC,18,3,2,5,2,452.0,103,5,61.0,27,,5,0.28,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.2777777777777778,25.11,5.72,0.2777777777777778,1.5,1.5,def,39.0,-1.88
2024,11,LAC,16,4,2,6,1,435.0,87,6,62.88,34,,6,0.38,0.25,0.125,0.0625,0.375,27.19,5.44,0.375,2.125,2.12,off,37.12,-1.88
2024,11,LV,11,4,2,0,0,353.0,82,5,55.45,34,,6,0.55,0.36363636363636365,0.18181818181818182,0.0,0.0,32.09,7.45,0.45454545454545453,3.090909090909091,3.09,def,44.55,3.75
2024,11,LV,10,2,2,1,1,328.0,79,7,51.7,20,,4,0.4,0.2,0.2,0.1,0.1,32.8,7.9,0.7,2.0,2.0,off,48.3,3.75
2024,11,MIA,10,2,2,1,1,328.0,79,7,51.7,20,,4,0.4,0.2,0.2,0.1,0.1,32.8,7.9,0.7,2.0,2.0,def,48.3,-3.75
2024,11,MIA,11,4,2,0,0,353.0,82,5,55.45,34,,6,0.55,0.36363636363636365,0.18181818181818182,0.0,0.0,32.09,7.45,0.45454545454545453,3.090909090909091,3.09,off,44.55,-3.75
2024,11,MIN,12,1,2,5,1,294.0,74,2,72.83,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,24.5,6.17,0.16666666666666666,1.0833333333333333,1.08,def,27.17,16.61
2024,11,MIN,19,3,1,5,2,318.0,88,4,56.22,24,,4,0.21,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.2631578947368421,16.74,4.63,0.21052631578947367,1.263157894736842,1.26,off,43.78,16.61
2024,11,NE,17,4,0,4,0,402.0,69,6,49.53,28,,4,0.24,0.23529411764705882,0.0,0.0,0.23529411764705882,23.65,4.06,0.35294117647058826,1.6470588235294117,1.65,def,50.47,-20.87
2024,11,NE,10,2,3,2,2,382.0,95,6,70.4,23,,5,0.5,0.2,0.3,0.2,0.2,38.2,9.5,0.6,2.3,2.3,off,29.6,-20.87
2024,11,NO,17,2,0,5,1,445.0,91,3,69.76,14,,2,0.12,0.11764705882352941,0.0,0.058823529411764705,0.29411764705882354,26.18,5.35,0.17647058823529413,0.8235294117647058,0.82,def,30.24,8.0
2024,11,NO,13,5,0,3,2,473.0,74,6,61.77,35,,5,0.38,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,36.38,5.69,0.46153846153846156,2.6923076923076925,2.69,off,38.23,8.0
2024,11,NYJ,15,3,3,4,1,332.0,86,5,65.2,30,,6,0.4,0.2,0.2,0.06666666666666667,0.26666666666666666,22.13,5.73,0.3333333333333333,2.0,2.0,def,34.8,6.06
2024,11,NYJ,14,3,2,5,1,253.0,72,4,59.14,27,,5,0.36,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.35714285714285715,18.07,5.14,0.2857142857142857,1.9285714285714286,1.93,off,40.86,6.06
2024,11,PHI,13,2,1,5,1,266.0,80,3,67.23,17,,3,0.23,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.38461538461538464,20.46,6.15,0.23076923076923078,1.3076923076923077,1.31,def,32.77,14.67
2024,11,PHI,16,3,2,3,0,434.0,88,8,52.56,27,,5,0.31,0.1875,0.125,0.0,0.1875,27.12,5.5,0.5,1.6875,1.69,off,47.44,14.67
2024,11,PIT,13,2,1,4,3,329.0,79,2,73.92,17,,3,0.23,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,25.31,6.08,0.15384615384615385,1.3076923076923077,1.31,def,26.08,16.48
2024,11,PIT,18,0,6,4,1,303.0,98,6,57.44,18,,6,0.33,0.0,0.3333333333333333,0.05555555555555555,0.2222222222222222,16.83,5.44,0.3333333333333333,1.0,1.0,off,42.56,16.48
2024,11,SEA,12,2,1,3,2,277.0,78,3,63.45,17,,3,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,23.08,6.5,0.25,1.4166666666666667,1.42,def,36.55,-1.18
2024,11,SEA,11,2,2,2,1,289.0,74,2,64.64,20,,4,0.36,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,26.27,6.73,0.18181818181818182,1.8181818181818181,1.82,off,35.36,-1.18
2024,11,SF,11,2,2,2,1,289.0,74,2,64.64,20,,4,0.36,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,26.27,6.73,0.18181818181818182,1.8181818181818181,1.82,def,35.36,1.18
2024,11,SF,12,2,1,3,2,277.0,78,3,63.45,17,,3,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,23.08,6.5,0.25,1.4166666666666667,1.42,off,36.55,1.18
2024,11,TEN,19,3,1,5,2,318.0,88,4,56.22,24,,4,0.21,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.2631578947368421,16.74,4.63,0.21052631578947367,1.263157894736842,1.26,def,43.78,-16.61
2024,11,TEN,12,1,2,5,1,294.0,74,2,72.83,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,24.5,6.17,0.16666666666666666,1.0833333333333333,1.08,off,27.17,-16.61
2024,11,WAS,16,3,2,3,0,434.0,88,8,52.56,27,,5,0.31,0.1875,0.125,0.0,0.1875,27.12,5.5,0.5,1.6875,1.69,def,47.44,-14.67
2024,11,WAS,13,2,1,5,1,266.0,80,3,67.23,17,,3,0.23,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.38461538461538464,20.46,6.15,0.23076923076923078,1.3076923076923077,1.31,off,32.77,-14.67
2024,12,ARI,14,1,1,5,2,285.0,78,3,67.43,10,,2,0.14,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.35714285714285715,20.36,5.57,0.21428571428571427,0.7142857142857143,0.71,def,32.57,1.21
2024,12,ARI,14,1,2,6,2,298.0,72,3,66.21,13,,3,0.21,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855,21.29,5.14,0.21428571428571427,0.9285714285714286,0.93,off,33.79,1.21
2024,12,BAL,13,2,3,4,0,285.0,87,2,60.23,23,,5,0.38,0.15384615384615385,0.23076923076923078,0.0,0.3076923076923077,21.92,6.69,0.15384615384615385,1.7692307692307692,1.77,def,39.77,-14.27
2024,12,BAL,10,4,1,3,0,389.0,79,4,74.5,31,,5,0.5,0.4,0.1,0.0,0.3,38.9,7.9,0.4,3.1,3.1,off,25.5,-14.27
2024,12,CAR,13,3,3,2,0,391.0,89,7,56.38,30,,6,0.46,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,30.08,6.85,0.5384615384615384,2.3076923076923075,2.31,def,43.62,-1.32
2024,12,CAR,11,2,4,2,0,336.0,83,7,57.7,26,,6,0.55,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,30.55,7.55,0.6363636363636364,2.3636363636363638,2.36,off,42.3,-1.32
2024,12,CHI,15,3,3,4,1,452.0,88,9,60.67,30,,6,0.4,0.2,0.2,0.06666666666666667,0.26666666666666666,30.13,5.87,0.6,2.0,2.0,def,39.33,-4.47
2024,12,CHI,16,3,2,6,0,400.0,96,3,65.13,27,,5,0.31,0.1875,0.125,0.0,0.375,25.0,6.0,0.1875,1.6875,1.69,off,34.87,-4.47
2024,12,CLE,17,2,2,1,1,368.0,85,3,60.56,20,,4,0.24,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,21.65,5.0,0.17647058823529413,1.1764705882352942,1.18,def,39.44,9.23
2024,12,CLE,12,3,1,3,3,306.0,74,5,51.33,24,,4,0.33,0.25,0.08333333333333333,0.25,0.25,25.5,6.17,0.4166666666666667,2.0,2.0,off,48.67,9.23
2024,12,DAL,16,3,2,6,3,414.0,91,3,63.12,27,,5,0.31,0.1875,0.125,0.1875,0.375,25.88,5.69,0.1875,1.6875,1.69,def,36.88,4.22
2024,12,DAL,21,4,2,6,2,332.0,90,6,58.9,34,,6,0.29,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.2857142857142857,15.81,4.29,0.2857142857142857,1.619047619047619,1.62,off,41.1,4.22
2024,12,DEN,17,1,4,4,2,369.0,98,7,57.53,19,,5,0.29,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.23529411764705882,21.71,5.76,0.4117647058823529,1.1176470588235294,1.12,def,42.47,6.53
2024,12,DEN,17,2,5,4,0,325.0,86,6,51.0,29,,7,0.41,0.11764705882352941,0.29411764705882354,0.0,0.23529411764705882,19.12,5.06,0.35294117647058826,1.7058823529411764,1.71,off,49.0,6.53
2024,12,DET,10,0,2,6,0,268.0,69,2,78.3,6,,2,0.2,0.0,0.2,0.0,0.6,26.8,6.9,0.2,0.6,0.6,def,21.7,7.03
2024,12,DET,11,3,1,4,0,390.0,89,4,71.27,24,,4,0.36,0.2727272727272727,0.09090909090909091,0.0,0.36363636363636365,35.45,8.09,0.36363636363636365,2.1818181818181817,2.18,off,28.73,7.03
2024,12,GB,12,1,1,3,3,241.0,68,1,75.08,10,,2,0.17,0.08333333333333333,0.08333333333333333,0.25,0.25,20.08,5.67,0.08333333333333333,0.8333333333333334,0.83,def,24.92,26.94
2024,12,GB,14,5,1,4,1,325.0,86,6,48.14,38,,6,0.43,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.2857142857142857,23.21,6.14,0.42857142857142855,2.7142857142857144,2.71,off,51.86,26.94
2024,12,HOU,19,4,3,5,2,369.0,90,5,63.21,37,,7,0.37,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.2631578947368421,19.42,4.74,0.2631578947368421,1.9473684210526316,1.95,def,36.79,-2.1
2024,12,HOU,13,2,2,5,2,260.0,77,5,65.31,20,,4,0.31,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.38461538461538464,20.0,5.92,0.38461538461538464,1.5384615384615385,1.54,off,34.69,-2.1
2024,12,IND,11,3,1,4,0,390.0,89,4,71.27,24,,4,0.36,0.2727272727272727,0.09090909090909091,0.0,0.36363636363636365,35.45,8.09,0.36363636363636365,2.1818181818181817,2.18,def,28.73,-7.03
2024,12,IND,10,0,2,6,0,268.0,69,2,78.3,6,,2,0.2,0.0,0.2,0.0,0.6,26.8,6.9,0.2,0.6,0.6,off,21.7,-7.03
2024,12,KC,11,2,4,2,0,336.0,83,7,57.7,26,,6,0.55,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,30.55,7.55,0.6363636363636364,2.3636363636363638,2.36,def,42.3,1.32
2024,12,KC,13,3,3,2,0,391.0,89,7,56.38,30,,6,0.46,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,30.08,6.85,0.5384615384615384,2.3076923076923075,2.31,off,43.62,1.32
2024,12,LA,16,4,3,1,0,481.0,89,9,57.88,37,,7,0.44,0.25,0.1875,0.0,0.0625,30.06,5.56,0.5625,2.3125,2.31,def,42.12,-10.42
2024,12,LA,10,3,0,4,1,290.0,79,5,68.3,21,,3,0.3,0.3,0.0,0.1,0.4,29.0,7.9,0.5,2.1,2.1,off,31.7,-10.42
2024,12,LAC,10,4,1,3,0,389.0,79,4,74.5,31,,5,0.5,0.4,0.1,0.0,0.3,38.9,7.9,0.4,3.1,3.1,def,25.5,14.27
2024,12,LAC,13,2,3,4,0,285.0,87,2,60.23,23,,5,0.38,0.15384615384615385,0.23076923076923078,0.0,0.3076923076923077,21.92,6.69,0.15384615384615385,1.7692307692307692,1.77,off,39.77,14.27
2024,12,LV,17,2,5,4,0,325.0,86,6,51.0,29,,7,0.41,0.11764705882352941,0.29411764705882354,0.0,0.23529411764705882,19.12,5.06,0.35294117647058826,1.7058823529411764,1.71,def,49.0,-6.53
2024,12,LV,17,1,4,4,2,369.0,98,7,57.53,19,,5,0.29,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.23529411764705882,21.71,5.76,0.4117647058823529,1.1176470588235294,1.12,off,42.47,-6.53
2024,12,MIA,13,1,0,5,3,271.0,88,3,67.77,7,,1,0.08,0.07692307692307693,0.0,0.23076923076923078,0.38461538461538464,20.85,6.77,0.23076923076923078,0.5384615384615384,0.54,def,32.23,15.71
2024,12,MIA,18,5,2,5,1,373.0,85,8,52.06,41,,7,0.39,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.2777777777777778,20.72,4.72,0.4444444444444444,2.2777777777777777,2.28,off,47.94,15.71
2024,12,MIN,16,3,2,6,0,400.0,96,3,65.13,27,,5,0.31,0.1875,0.125,0.0,0.375,25.0,6.0,0.1875,1.6875,1.69,def,34.87,4.47
2024,12,MIN,15,3,3,4,1,452.0,88,9,60.67,30,,6,0.4,0.2,0.2,0.06666666666666667,0.26666666666666666,30.13,5.87,0.6,2.0,2.0,off,39.33,4.47
2024,12,NE,18,5,2,5,1,373.0,85,8,52.06,41,,7,0.39,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.2777777777777778,20.72,4.72,0.4444444444444444,2.2777777777777777,2.28,def,47.94,-15.71
2024,12,NE,13,1,0,5,3,271.0,88,3,67.77,7,,1,0.08,0.07692307692307693,0.0,0.23076923076923078,0.38461538461538464,20.85,6.77,0.23076923076923078,0.5384615384615384,0.54,off,32.23,-15.71
2024,12,NYG,12,4,1,2,1,451.0,76,5,60.42,31,,5,0.42,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,37.58,6.33,0.4166666666666667,2.5833333333333335,2.58,def,39.58,-4.74
2024,12,NYG,13,1,0,4,1,245.0,73,3,65.15,7,,1,0.08,0.07692307692307693,0.0,0.07692307692307693,0.3076923076923077,18.85,5.62,0.23076923076923078,0.5384615384615384,0.54,off,34.85,-4.74
2024,12,PHI,10,3,0,4,1,290.0,79,5,68.3,21,,3,0.3,0.3,0.0,0.1,0.4,29.0,7.9,0.5,2.1,2.1,def,31.7,10.42
2024,12,PHI,16,4,3,1,0,481.0,89,9,57.88,37,,7,0.44,0.25,0.1875,0.0,0.0625,30.06,5.56,0.5625,2.3125,2.31,off,42.12,10.42
2024,12,PIT,12,3,1,3,3,306.0,74,5,51.33,24,,4,0.33,0.25,0.08333333333333333,0.25,0.25,25.5,6.17,0.4166666666666667,2.0,2.0,def,48.67,-9.23
2024,12,PIT,17,2,2,1,1,368.0,85,3,60.56,20,,4,0.24,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,21.65,5.0,0.17647058823529413,1.1764705882352942,1.18,off,39.44,-9.23
2024,12,SEA,14,1,2,6,2,298.0,72,3,66.21,13,,3,0.21,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855,21.29,5.14,0.21428571428571427,0.9285714285714286,0.93,def,33.79,-1.21
2024,12,SEA,14,1,1,5,2,285.0,78,3,67.43,10,,2,0.14,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.35714285714285715,20.36,5.57,0.21428571428571427,0.7142857142857143,0.71,off,32.57,-1.21
