season,week,team,off_3d_att,off_3d_conv,off_3d_rate,off_3d_sr,off_3d_pass_rate,off_3d_avg_togo,off_3d_epa_per_play,def_3d_att_faced,def_3d_allowed_conv,def_3d_allowed_rate,def_3d_sr_allowed,def_3d_pass_rate_faced,def_3d_avg_togo_faced,def_3d_epa_allowed_per_play
2024,5,MIA,13,4,0.3076923076923077,0.3076923076923077,0.6923076923076923,8.846153846153847,0.047736721543165356,14,4,0.2857142857142857,0.2857142857142857,0.8571428571428571,5.571428571428571,-0.45288291786398205
2024,5,MIN,16,5,0.3125,0.3125,0.6875,7.4375,-0.3311629593372345,18,7,0.3888888888888889,0.3888888888888889,0.8333333333333334,7.5,-0.6462816513246961
2024,5,NE,14,4,0.2857142857142857,0.2857142857142857,0.8571428571428571,5.571428571428571,-0.45288291786398205,13,4,0.3076923076923077,0.3076923076923077,0.6923076923076923,8.846153846153847,0.047736721543165356
2024,5,NO,12,5,0.4166666666666667,0.4166666666666667,0.75,6.416666666666667,-0.14636095613241196,14,6,0.42857142857142855,0.42857142857142855,0.7142857142857143,8.142857142857142,0.23342762568167277
2024,5,NYG,16,8,0.5,0.5,0.75,5.0625,0.14060604944825172,12,3,0.25,0.25,0.9166666666666666,6.75,-0.5109638509651026
2024,5,NYJ,18,7,0.3888888888888889,0.3888888888888889,0.8333333333333334,7.5,-0.6462816513246961,16,5,0.3125,0.3125,0.6875,7.4375,-0.3311629593372345
2024,5,PIT,13,3,0.23076923076923078,0.23076923076923078,0.6923076923076923,5.384615384615385,-0.5756868032308725,17,10,0.5882352941176471,0.5882352941176471,0.5882352941176471,6.647058823529412,0.4030493050813675
2024,5,SEA,12,3,0.25,0.25,0.9166666666666666,6.75,-0.5109638509651026,16,8,0.5,0.5,0.75,5.0625,0.14060604944825172
2024,5,SF,12,6,0.5,0.5,0.9166666666666666,7.416666666666667,0.35194090132912,10,3,0.3,0.3,0.9,8.1,0.00661647766828537
2024,5,TB,11,6,0.5454545454545454,0.5454545454545454,0.7272727272727273,7.545454545454546,0.3587798367847096,15,7,0.4666666666666667,0.4666666666666667,0.8666666666666667,9.0,0.2475986878077189
2024,5,WAS,18,8,0.4444444444444444,0.4444444444444444,0.8333333333333334,7.666666666666667,0.36104000276989406,16,2,0.125,0.125,0.75,7.8125,-0.6614333353936672
2024,6,ARI,11,4,0.36363636363636365,0.36363636363636365,0.5454545454545454,4.0,-0.41762652451341803,15,8,0.5333333333333333,0.5333333333333333,0.6666666666666666,4.4,0.6406680725514888
2024,6,ATL,12,7,0.5833333333333334,0.5833333333333334,0.6666666666666666,5.25,0.5776819884777069,12,5,0.4166666666666667,0.4166666666666667,0.75,8.25,0.24133054787913957
2024,6,BAL,12,8,0.6666666666666666,0.6666666666666666,0.5,6.333333333333333,0.8759107162865499,13,4,0.3076923076923077,0.3076923076923077,0.9230769230769231,8.153846153846153,-0.18754174961493567
2024,6,BUF,12,5,0.4166666666666667,0.4166666666666667,0.6666666666666666,8.416666666666666,0.3488355403145154,15,6,0.4,0.4,0.7333333333333333,8.466666666666667,0.22448024948438008
2024,6,CAR,12,5,0.4166666666666667,0.4166666666666667,0.75,8.25,0.24133054787913957,12,7,0.5833333333333334,0.5833333333333334,0.6666666666666666,5.25,0.5776819884777069
2024,6,CHI,14,7,0.5,0.5,0.5714285714285714,6.0,0.33305406144687105,16,7,0.4375,0.4375,0.875,5.5625,-0.02922529261559248
2024,6,CIN,12,4,0.3333333333333333,0.3333333333333333,0.8333333333333334,8.0,0.11348360569293921,17,7,0.4117647058823529,0.4117647058823529,0.5882352941176471,6.235294117647059,-0.09910893221111859
2024,6,CLE,16,3,0.1875,0.1875,0.5625,8.8125,-0.487052914686501,14,5,0.35714285714285715,0.35714285714285715,0.5,4.714285714285714,-0.42509537509509493
2024,6,DAL,15,5,0.3333333333333333,0.3333333333333333,0.8,7.6,-0.5276216109593709,12,4,0.3333333333333333,0.3333333333333333,0.5833333333333334,7.583333333333333,0.12823804840445518
2024,6,DEN,15,3,0.2,0.2,0.7333333333333333,8.333333333333334,-0.7224266038586696,19,12,0.631578947368421,0.631578947368421,0.631578947368421,7.473684210526316,0.777157723903656
2024,6,DET,12,4,0.3333333333333333,0.3333333333333333,0.5833333333333334,7.583333333333333,0.12823804840445518,15,5,0.3333333333333333,0.3333333333333333,0.8,7.6,-0.5276216109593709
2024,6,GB,15,8,0.5333333333333333,0.5333333333333333,0.6666666666666666,4.4,0.6406680725514888,11,4,0.36363636363636365,0.36363636363636365,0.5454545454545454,4.0,-0.41762652451341803
2024,6,HOU,15,6,0.4,0.4,0.7333333333333333,6.2,0.14047106504440307,13,3,0.23076923076923078,0.23076923076923078,1.0,7.3076923076923075,-0.9122210649343637
2024,6,IND,17,9,0.5294117647058824,0.5294117647058824,0.6470588235294118,6.9411764705882355,0.3997770468978321,14,5,0.35714285714285715,0.35714285714285715,0.5,8.142857142857142,0.15440711911235536
2024,6,JAX,16,7,0.4375,0.4375,0.875,5.5625,-0.02922529261559248,14,7,0.5,0.5,0.5714285714285714,6.0,0.33305406144687105
2024,6,LAC,19,12,0.631578947368421,0.631578947368421,0.631578947368421,7.473684210526316,0.777157723903656,15,3,0.2,0.2,0.7333333333333333,8.333333333333334,-0.7224266038586696
2024,6,LV,11,2,0.18181818181818182,0.18181818181818182,0.7272727272727273,6.363636363636363,-1.350058764219284,16,6,0.375,0.375,0.6875,10.375,0.18161731772124767
2024,6,NE,13,3,0.23076923076923078,0.23076923076923078,1.0,7.3076923076923075,-0.9122210649343637,15,6,0.4,0.4,0.7333333333333333,6.2,0.14047106504440307
2024,6,NO,15,5,0.3333333333333333,0.3333333333333333,0.7333333333333333,8.066666666666666,-0.25753740469614667,10,6,0.6,0.6,0.9,8.2,0.9861641526222229
2024,6,NYG,17,7,0.4117647058823529,0.4117647058823529,0.5882352941176471,6.235294117647059,-0.09910893221111859,12,4,0.3333333333333333,0.3333333333333333,0.8333333333333334,8.0,0.11348360569293921
2024,6,NYJ,15,6,0.4,0.4,0.7333333333333333,8.466666666666667,0.22448024948438008,12,5,0.4166666666666667,0.4166666666666667,0.6666666666666666,8.416666666666666,0.3488355403145154
2024,6,PHI,14,5,0.35714285714285715,0.35714285714285715,0.5,4.714285714285714,-0.42509537509509493,16,3,0.1875,0.1875,0.5625,8.8125,-0.487052914686501
2024,6,PIT,16,6,0.375,0.375,0.6875,10.375,0.18161731772124767,11,2,0.18181818181818182,0.18181818181818182,0.7272727272727273,6.363636363636363,-1.350058764219284
2024,6,SEA,18,7,0.3888888888888889,0.3888888888888889,0.8333333333333334,6.277777777777778,0.1766891446378496,12,5,0.4166666666666667,0.4166666666666667,1.0,6.333333333333333,0.13311863193909326
2024,6,SF,12,5,0.4166666666666667,0.4166666666666667,1.0,6.333333333333333,0.13311863193909326,18,7,0.3888888888888889,0.3888888888888889,0.8333333333333334,6.277777777777778,0.1766891446378496
2024,6,TB,10,6,0.6,0.6,0.9,8.2,0.9861641526222229,15,5,0.3333333333333333,0.3333333333333333,0.7333333333333333,8.066666666666666,-0.25753740469614667
2024,6,TEN,14,5,0.35714285714285715,0.35714285714285715,0.5,8.142857142857142,0.15440711911235536,17,9,0.5294117647058824,0.5294117647058824,0.6470588235294118,6.9411764705882355,0.3997770468978321
2024,6,WAS,13,4,0.3076923076923077,0.3076923076923077,0.9230769230769231,8.153846153846153,-0.18754174961493567,12,8,0.6666666666666666,0.6666666666666666,0.5,6.333333333333333,0.8759107162865499
2024,7,ARI,9,3,0.3333333333333333,0.3333333333333333,0.4444444444444444,7.333333333333333,-0.21913078592883217,13,6,0.46153846153846156,0.46153846153846156,0.7692307692307693,7.6923076923076925,0.31950905002080476
2024,7,ATL,18,9,0.5,0.5,0.6111111111111112,8.166666666666666,-0.29809971070951885,13,6,0.46153846153846156,0.46153846153846156,0.6923076923076923,9.538461538461538,0.4751114363853748
2024,7,BAL,8,3,0.375,0.375,0.875,13.25,0.3843822181224823,20,11,0.55,0.55,0.75,7.55,0.07800640389323235
2024,7,BUF,11,4,0.36363636363636365,0.36363636363636365,0.9090909090909091,7.2727272727272725,-0.021180490201169796,18,7,0.3888888888888889,0.3888888888888889,0.6666666666666666,8.444444444444445,-0.1434327724079291
2024,7,CAR,10,4,0.4,0.4,0.8,4.8,-1.3583814799785614,13,6,0.46153846153846156,0.46153846153846156,0.6153846153846154,6.461538461538462,0.08622715106377235
2024,7,CIN,12,2,0.16666666666666666,0.16666666666666666,0.75,7.583333333333333,-0.5079166317979494,21,9,0.42857142857142855,0.42857142857142855,0.6666666666666666,6.9523809523809526,-0.03292101479711987
2024,7,CLE,21,9,0.42857142857142855,0.42857142857142855,0.6666666666666666,6.9523809523809526,-0.03292101479711987,12,2,0.16666666666666666,0.16666666666666666,0.75,7.583333333333333,-0.5079166317979494
2024,7,DEN,11,4,0.36363636363636365,0.36363636363636365,0.7272727272727273,6.2727272727272725,-0.07305430857972665,17,6,0.35294117647058826,0.35294117647058826,0.7647058823529411,7.0,-0.26821894242483024
2024,7,DET,9,4,0.4444444444444444,0.4444444444444444,0.7777777777777778,8.666666666666666,0.6060817771487765,11,4,0.36363636363636365,0.36363636363636365,0.9090909090909091,8.363636363636363,0.11629229513081638
2024,7,GB,10,4,0.4,0.4,0.8,6.4,-0.6033423781394959,15,4,0.26666666666666666,0.26666666666666666,0.8,6.866666666666666,-0.5362284878889719
2024,7,HOU,15,4,0.26666666666666666,0.26666666666666666,0.8,6.866666666666666,-0.5362284878889719,10,4,0.4,0.4,0.8,6.4,-0.6033423781394959
2024,7,IND,13,4,0.3076923076923077,0.3076923076923077,0.6923076923076923,6.384615384615385,-0.4565375493122981,15,7,0.4666666666666667,0.4666666666666667,0.8,6.333333333333333,-0.09672327836354573
2024,7,JAX,10,6,0.6,0.6,0.6,4.3,0.5088978290557862,15,6,0.4,0.4,0.7333333333333333,8.266666666666667,0.5421338379383087
2024,7,KC,14,8,0.5714285714285714,0.5714285714285714,0.9285714285714286,4.857142857142857,0.042443890656743734,12,3,0.25,0.25,0.6666666666666666,6.583333333333333,-0.8138875902319948
2024,7,LA,10,2,0.2,0.2,0.6,5.9,-0.6207482576370239,17,4,0.23529411764705882,0.23529411764705882,0.8235294117647058,7.705882352941177,-0.774435034569572
2024,7,LAC,13,6,0.46153846153846156,0.46153846153846156,0.7692307692307693,7.6923076923076925,0.31950905002080476,9,3,0.3333333333333333,0.3333333333333333,0.4444444444444444,7.333333333333333,-0.21913078592883217
2024,7,LV,17,4,0.23529411764705882,0.23529411764705882,0.8235294117647058,7.705882352941177,-0.774435034569572,10,2,0.2,0.2,0.6,5.9,-0.6207482576370239
2024,7,MIA,15,7,0.4666666666666667,0.4666666666666667,0.8,6.333333333333333,-0.09672327836354573,13,4,0.3076923076923077,0.3076923076923077,0.6923076923076923,6.384615384615385,-0.4565375493122981
2024,7,MIN,11,4,0.36363636363636365,0.36363636363636365,0.9090909090909091,8.363636363636363,0.11629229513081638,9,4,0.4444444444444444,0.4444444444444444,0.7777777777777778,8.666666666666666,0.6060817771487765
2024,7,NE,15,6,0.4,0.4,0.7333333333333333,8.266666666666667,0.5421338379383087,10,6,0.6,0.6,0.6,4.3,0.5088978290557862
2024,7,NO,17,6,0.35294117647058826,0.35294117647058826,0.7647058823529411,7.0,-0.26821894242483024,11,4,0.36363636363636365,0.36363636363636365,0.7272727272727273,6.2727272727272725,-0.07305430857972665
2024,7,NYG,17,3,0.17647058823529413,0.17647058823529413,0.7058823529411765,7.176470588235294,-0.9977272135369918,14,1,0.07142857142857142,0.07142857142857142,0.6428571428571429,7.857142857142857,-0.8399536950247628
2024,7,NYJ,10,3,0.3,0.3,1.0,7.1,-0.0957775741815567,14,5,0.35714285714285715,0.35714285714285715,0.7857142857142857,6.928571428571429,-0.023716517857142856
2024,7,PHI,14,1,0.07142857142857142,0.07142857142857142,0.6428571428571429,7.857142857142857,-0.8399536950247628,17,3,0.17647058823529413,0.17647058823529413,0.7058823529411765,7.176470588235294,-0.9977272135369918
2024,7,PIT,14,5,0.35714285714285715,0.35714285714285715,0.7857142857142857,6.928571428571429,-0.023716517857142856,10,3,0.3,0.3,1.0,7.1,-0.0957775741815567
2024,7,SEA,13,6,0.46153846153846156,0.46153846153846156,0.6923076923076923,9.538461538461538,0.4751114363853748,18,9,0.5,0.5,0.6111111111111112,8.166666666666666,-0.29809971070951885
2024,7,SF,12,3,0.25,0.25,0.6666666666666666,6.583333333333333,-0.8138875902319948,14,8,0.5714285714285714,0.5714285714285714,0.9285714285714286,4.857142857142857,0.042443890656743734
2024,7,TB,20,11,0.55,0.55,0.75,7.55,0.07800640389323235,8,3,0.375,0.375,0.875,13.25,0.3843822181224823
2024,7,TEN,18,7,0.3888888888888889,0.3888888888888889,0.6666666666666666,8.444444444444445,-0.1434327724079291,11,4,0.36363636363636365,0.36363636363636365,0.9090909090909091,7.2727272727272725,-0.021180490201169796
2024,7,WAS,13,6,0.46153846153846156,0.46153846153846156,0.6153846153846154,6.461538461538462,0.08622715106377235,10,4,0.4,0.4,0.8,4.8,-1.3583814799785614
2024,8,ARI,14,7,0.5,0.5,0.6428571428571429,5.142857142857143,0.228908577135631,15,11,0.7333333333333333,0.7333333333333333,0.8666666666666667,5.866666666666666,0.7851162910461426
2024,8,ATL,13,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,6.3076923076923075,0.3162413931523378,14,9,0.6428571428571429,0.6428571428571429,0.9285714285714286,6.714285714285714,0.8337616281849998
2024,8,BAL,12,3,0.25,0.25,0.8333333333333334,8.833333333333334,-0.14651478826999664,16,8,0.5,0.5,0.75,5.9375,-0.10905848816037178
2024,8,BUF,15,9,0.6,0.6,0.6,5.133333333333334,0.26414687459667524,8,1,0.125,0.125,0.75,12.375,-0.5914259711280465
2024,8,CAR,17,5,0.29411764705882354,0.29411764705882354,0.7058823529411765,8.588235294117647,0.276606630643501,17,11,0.6470588235294118,0.6470588235294118,0.6470588235294118,3.823529411764706,0.10023553477709785
2024,8,CHI,15,2,0.13333333333333333,0.13333333333333333,0.6,8.0,-1.0893052458763122,16,5,0.3125,0.3125,0.875,5.4375,-0.2601225711405277
2024,8,CIN,13,10,0.7692307692307693,0.7692307692307693,0.8461538461538461,6.0,0.8379731820179865,12,6,0.5,0.5,0.5833333333333334,7.333333333333333,0.435547258084019
2024,8,CLE,16,8,0.5,0.5,0.75,5.9375,-0.10905848816037178,12,3,0.25,0.25,0.8333333333333334,8.833333333333334,-0.14651478826999664
2024,8,DAL,13,5,0.38461538461538464,0.38461538461538464,0.7692307692307693,6.538461538461538,-0.037230963890369125,17,8,0.47058823529411764,0.47058823529411764,0.6470588235294118,5.882352941176471,0.4133711667621837
2024,8,DEN,17,11,0.6470588235294118,0.6470588235294118,0.6470588235294118,3.823529411764706,0.10023553477709785,17,5,0.29411764705882354,0.29411764705882354,0.7058823529411765,8.588235294117647,0.276606630643501
2024,8,DET,10,4,0.4,0.4,0.7,7.4,-0.1831308424472809,11,3,0.2727272727272727,0.2727272727272727,0.9090909090909091,6.2727272727272725,-0.5834320187568665
2024,8,GB,15,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,6.533333333333333,-0.09313456093271573,11,1,0.09090909090909091,0.09090909090909091,0.5454545454545454,5.090909090909091,-1.2782446877522902
2024,8,HOU,14,5,0.35714285714285715,0.35714285714285715,0.7857142857142857,6.357142857142857,-0.47071611668382374,13,2,0.15384615384615385,0.15384615384615385,0.8461538461538461,10.0,-1.061557874083519
2024,8,IND,13,2,0.15384615384615385,0.15384615384615385,0.8461538461538461,10.0,-1.061557874083519,14,5,0.35714285714285715,0.35714285714285715,0.7857142857142857,6.357142857142857,-0.47071611668382374
2024,8,JAX,11,1,0.09090909090909091,0.09090909090909091,0.5454545454545454,5.090909090909091,-1.2782446877522902,15,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,6.533333333333333,-0.09313456093271573
2024,8,KC,15,12,0.8,0.8,0.9333333333333333,5.066666666666666,0.925561535358429,15,7,0.4666666666666667,0.4666666666666667,0.8,7.066666666666666,0.34333466831594706
2024,8,LA,13,7,0.5384615384615384,0.5384615384615384,0.5384615384615384,7.384615384615385,0.5700024859263346,7,2,0.2857142857142857,0.2857142857142857,0.8571428571428571,9.714285714285714,-0.33493911368506296
2024,8,LAC,12,3,0.25,0.25,0.9166666666666666,7.416666666666667,-0.5383616673449675,18,2,0.1111111111111111,0.1111111111111111,0.7777777777777778,9.333333333333334,-0.7412567337354025
2024,8,LV,15,7,0.4666666666666667,0.4666666666666667,0.8,7.066666666666666,0.34333466831594706,15,12,0.8,0.8,0.9333333333333333,5.066666666666666,0.925561535358429
2024,8,MIA,15,11,0.7333333333333333,0.7333333333333333,0.8666666666666667,5.866666666666666,0.7851162910461426,14,7,0.5,0.5,0.6428571428571429,5.142857142857143,0.228908577135631
2024,8,MIN,7,2,0.2857142857142857,0.2857142857142857,0.8571428571428571,9.714285714285714,-0.33493911368506296,13,7,0.5384615384615384,0.5384615384615384,0.5384615384615384,7.384615384615385,0.5700024859263346
2024,8,NE,15,7,0.4666666666666667,0.4666666666666667,0.8,6.933333333333334,0.2520761771748463,12,6,0.5,0.5,0.5833333333333334,4.166666666666667,-0.05364383260409037
2024,8,NO,18,2,0.1111111111111111,0.1111111111111111,0.7777777777777778,9.333333333333334,-0.7412567337354025,12,3,0.25,0.25,0.9166666666666666,7.416666666666667,-0.5383616673449675
2024,8,NYG,18,5,0.2777777777777778,0.2777777777777778,0.7222222222222222,9.222222222222221,-0.18356392035881677,15,6,0.4,0.4,0.7333333333333333,7.866666666666666,0.4455694258213043
2024,8,NYJ,12,6,0.5,0.5,0.5833333333333334,4.166666666666667,-0.05364383260409037,15,7,0.4666666666666667,0.4666666666666667,0.8,6.933333333333334,0.2520761771748463
2024,8,PHI,12,6,0.5,0.5,0.5833333333333334,7.333333333333333,0.435547258084019,13,10,0.7692307692307693,0.7692307692307693,0.8461538461538461,6.0,0.8379731820179865
2024,8,PIT,15,6,0.4,0.4,0.7333333333333333,7.866666666666666,0.4455694258213043,18,5,0.2777777777777778,0.2777777777777778,0.7222222222222222,9.222222222222221,-0.18356392035881677
2024,8,SEA,8,1,0.125,0.125,0.75,12.375,-0.5914259711280465,15,9,0.6,0.6,0.6,5.133333333333334,0.26414687459667524
2024,8,SF,17,8,0.47058823529411764,0.47058823529411764,0.6470588235294118,5.882352941176471,0.4133711667621837,13,5,0.38461538461538464,0.38461538461538464,0.7692307692307693,6.538461538461538,-0.037230963890369125
2024,8,TB,14,9,0.6428571428571429,0.6428571428571429,0.9285714285714286,6.714285714285714,0.8337616281849998,13,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,6.3076923076923075,0.3162413931523378
2024,8,TEN,11,3,0.2727272727272727,0.2727272727272727,0.9090909090909091,6.2727272727272725,-0.5834320187568665,10,4,0.4,0.4,0.7,7.4,-0.1831308424472809
2024,8,WAS,16,5,0.3125,0.3125,0.875,5.4375,-0.2601225711405277,15,2,0.13333333333333333,0.13333333333333333,0.6,8.0,-1.0893052458763122
2024,9,ARI,13,5,0.38461538461538464,0.38461538461538464,0.5384615384615384,5.0,0.04972871450277475,16,4,0.25,0.25,0.75,8.1875,-0.4219194673933089
2024,9,ATL,13,4,0.3076923076923077,0.3076923076923077,0.8461538461538461,6.6923076923076925,-0.555533943267969,13,3,0.23076923076923078,0.23076923076923078,0.7692307692307693,6.615384615384615,-0.5333470449997828
2024,9,BAL,7,3,0.42857142857142855,0.42857142857142855,0.8571428571428571,6.714285714285714,0.08454036712646484,15,6,0.4,0.4,0.8,6.2,0.10491170187791189
2024,9,BUF,13,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,8.153846153846153,0.283590936460174,9,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.333333333333333,0.3585073815451728
2024,9,CAR,10,4,0.4,0.4,0.9,6.7,-0.062445533275604245,15,5,0.3333333333333333,0.3333333333333333,0.8666666666666667,7.733333333333333,0.32630821963151296
2024,9,CHI,16,4,0.25,0.25,0.75,8.1875,-0.4219194673933089,13,5,0.38461538461538464,0.38461538461538464,0.5384615384615384,5.0,0.04972871450277475
2024,9,CIN,15,8,0.5333333333333333,0.5333333333333333,0.9333333333333333,4.2,0.2767098049322764,14,6,0.42857142857142855,0.42857142857142855,0.6428571428571429,6.285714285714286,-0.4728868986879076
2024,9,CLE,18,6,0.3333333333333333,0.3333333333333333,0.7777777777777778,6.166666666666667,-0.42513052622477215,15,5,0.3333333333333333,0.3333333333333333,0.8666666666666667,10.0,0.4832392039398352
2024,9,DAL,13,3,0.23076923076923078,0.23076923076923078,0.7692307692307693,6.615384615384615,-0.5333470449997828,13,4,0.3076923076923077,0.3076923076923077,0.8461538461538461,6.6923076923076925,-0.555533943267969
2024,9,DEN,15,6,0.4,0.4,0.8,6.2,0.10491170187791189,7,3,0.42857142857142855,0.42857142857142855,0.8571428571428571,6.714285714285714,0.08454036712646484
2024,9,DET,13,5,0.38461538461538464,0.38461538461538464,0.6153846153846154,5.846153846153846,-0.22565582967721498,13,4,0.3076923076923077,0.3076923076923077,0.6923076923076923,4.6923076923076925,-0.45857931272341657
2024,9,GB,13,4,0.3076923076923077,0.3076923076923077,0.6923076923076923,4.6923076923076925,-0.45857931272341657,13,5,0.38461538461538464,0.38461538461538464,0.6153846153846154,5.846153846153846,-0.22565582967721498
2024,9,HOU,19,6,0.3157894736842105,0.3157894736842105,0.8421052631578947,8.421052631578947,0.0044532716274261475,13,5,0.38461538461538464,0.38461538461538464,0.7692307692307693,6.538461538461538,0.195461983864124
2024,9,IND,11,3,0.2727272727272727,0.2727272727272727,0.8181818181818182,7.363636363636363,-0.6481560255316171,13,6,0.46153846153846156,0.46153846153846156,0.7692307692307693,7.769230769230769,0.14343744057875413
2024,9,JAX,11,4,0.36363636363636365,0.36363636363636365,0.8181818181818182,5.2727272727272725,-0.4756980971856551,18,9,0.5,0.5,0.6111111111111112,7.5,0.6465867128637102
2024,9,KC,18,12,0.6666666666666666,0.6666666666666666,0.8333333333333334,5.944444444444445,0.7727854566441642,14,6,0.42857142857142855,0.42857142857142855,0.5714285714285714,8.214285714285714,0.4083497588123594
2024,9,LA,15,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,6.733333333333333,-0.2743917167186737,17,5,0.29411764705882354,0.29411764705882354,0.5294117647058824,10.529411764705882,-0.15271119072156794
2024,9,LAC,15,5,0.3333333333333333,0.3333333333333333,0.8666666666666667,10.0,0.4832392039398352,18,6,0.3333333333333333,0.3333333333333333,0.7777777777777778,6.166666666666667,-0.42513052622477215
2024,9,LV,14,6,0.42857142857142855,0.42857142857142855,0.6428571428571429,6.285714285714286,-0.4728868986879076,15,8,0.5333333333333333,0.5333333333333333,0.9333333333333333,4.2,0.2767098049322764
2024,9,MIA,9,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.333333333333333,0.3585073815451728,13,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,8.153846153846153,0.283590936460174
2024,9,MIN,13,6,0.46153846153846156,0.46153846153846156,0.7692307692307693,7.769230769230769,0.14343744057875413,11,3,0.2727272727272727,0.2727272727272727,0.8181818181818182,7.363636363636363,-0.6481560255316171
2024,9,NE,15,4,0.26666666666666666,0.26666666666666666,0.6666666666666666,9.266666666666667,-0.07567387645443281,16,7,0.4375,0.4375,0.625,7.875,-0.0809186939150095
2024,9,NO,15,5,0.3333333333333333,0.3333333333333333,0.8666666666666667,7.733333333333333,0.32630821963151296,10,4,0.4,0.4,0.9,6.7,-0.062445533275604245
2024,9,NYG,13,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,5.153846153846154,0.42732150050309986,11,5,0.45454545454545453,0.45454545454545453,0.7272727272727273,5.181818181818182,-0.034610183401541275
2024,9,NYJ,13,5,0.38461538461538464,0.38461538461538464,0.7692307692307693,6.538461538461538,0.195461983864124,19,6,0.3157894736842105,0.3157894736842105,0.8421052631578947,8.421052631578947,0.0044532716274261475
2024,9,PHI,18,9,0.5,0.5,0.6111111111111112,7.5,0.6465867128637102,11,4,0.36363636363636365,0.36363636363636365,0.8181818181818182,5.2727272727272725,-0.4756980971856551
2024,9,SEA,17,5,0.29411764705882354,0.29411764705882354,0.5294117647058824,10.529411764705882,-0.15271119072156794,15,5,0.3333333333333333,0.3333333333333333,0.6666666666666666,6.733333333333333,-0.2743917167186737
2024,9,TB,14,6,0.42857142857142855,0.42857142857142855,0.5714285714285714,8.214285714285714,0.4083497588123594,18,12,0.6666666666666666,0.6666666666666666,0.8333333333333334,5.944444444444445,0.7727854566441642
2024,9,TEN,16,7,0.4375,0.4375,0.625,7.875,-0.0809186939150095,15,4,0.26666666666666666,0.26666666666666666,0.6666666666666666,9.266666666666667,-0.07567387645443281
2024,9,WAS,11,5,0.45454545454545453,0.45454545454545453,0.7272727272727273,5.181818181818182,-0.034610183401541275,13,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,5.153846153846154,0.42732150050309986
2024,10,ARI,7,5,0.7142857142857143,0.7142857142857143,0.42857142857142855,4.714285714285714,0.41611949035099577,14,7,0.5,0.5,0.7857142857142857,4.357142857142857,-0.1926125011273793
2024,10,ATL,17,7,0.4117647058823529,0.4117647058823529,0.7058823529411765,7.470588235294118,0.16512873456539476,13,5,0.38461538461538464,0.38461538461538464,0.8461538461538461,7.3076923076923075,0.2854137088243778
2024,10,BAL,13,8,0.6153846153846154,0.6153846153846154,0.8461538461538461,7.076923076923077,1.2118501181785877,17,9,0.5294117647058824,0.5294117647058824,0.9411764705882353,6.647058823529412,0.5973389867474052
2024,10,BUF,16,8,0.5,0.5,0.6875,5.125,0.31829926290083677,14,5,0.35714285714285715,0.35714285714285715,0.6428571428571429,6.785714285714286,0.18786478894097464
2024,10,CAR,16,6,0.375,0.375,0.625,5.5,0.053908721543848515,15,7,0.4666666666666667,0.4666666666666667,0.8666666666666667,5.8,-0.3844793642560641
2024,10,CHI,16,2,0.125,0.125,0.875,8.0625,-1.0027355533093214,14,5,0.35714285714285715,0.35714285714285715,0.7142857142857143,4.0,-0.2549040285604341
2024,10,CIN,17,9,0.5294117647058824,0.5294117647058824,0.9411764705882353,6.647058823529412,0.5973389867474052,13,8,0.6153846153846154,0.6153846153846154,0.8461538461538461,7.076923076923077,1.2118501181785877
2024,10,DAL,16,4,0.25,0.25,0.75,6.625,-0.7514167702756822,11,4,0.36363636363636365,0.36363636363636365,0.7272727272727273,8.818181818181818,-0.00469097224148837
2024,10,DEN,14,7,0.5,0.5,0.7857142857142857,7.785714285714286,0.2815737679068531,18,8,0.4444444444444444,0.4444444444444444,0.8888888888888888,7.0,0.20149255890606177
2024,10,DET,14,7,0.5,0.5,0.7142857142857143,7.857142857142857,0.5110533429043633,15,6,0.4,0.4,0.8,10.733333333333333,0.12250004510084787
2024,10,HOU,15,6,0.4,0.4,0.8,10.733333333333333,0.12250004510084787,14,7,0.5,0.5,0.7142857142857143,7.857142857142857,0.5110533429043633
2024,10,IND,14,5,0.35714285714285715,0.35714285714285715,0.6428571428571429,6.785714285714286,0.18786478894097464,16,8,0.5,0.5,0.6875,5.125,0.31829926290083677
2024,10,JAX,11,5,0.45454545454545453,0.45454545454545453,0.7272727272727273,8.727272727272727,0.26547605205665936,15,6,0.4,0.4,0.8,7.133333333333334,-0.17374242444833118
2024,10,KC,18,8,0.4444444444444444,0.4444444444444444,0.8888888888888888,7.0,0.20149255890606177,14,7,0.5,0.5,0.7857142857142857,7.785714285714286,0.2815737679068531
2024,10,LA,13,3,0.23076923076923078,0.23076923076923078,0.7692307692307693,7.615384615384615,-0.8765025459803067,13,6,0.46153846153846156,0.46153846153846156,1.0,9.076923076923077,0.4167196200444148
