season,week,team,drives,td_drives,fg_drives,punt_drives,to_drives,yds,plays,rz_drives,start_yardline_100_avg,ppd_basic_sum,ppd_true_sum,score_drives,score_rate,td_rate,fg_rate,turnover_rate,punt_rate,yds_per_drive,plays_per_drive,redzone_drive_rate,ppd_basic,ppd_points,side
2024,9,TB,16,4,1,4,1,384.0,101,6,64.4375,31,,5,0.3125,0.25,0.0625,0.0625,0.25,24.0,6.3125,0.375,1.9375,1.9375,def
2024,9,TB,11,3,1,5,0,284.0,72,4,61.09090909090909,24,,4,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.45454545454545453,25.818181818181817,6.545454545454546,0.36363636363636365,2.1818181818181817,2.1818181818181817,off
2024,9,TEN,13,2,1,4,3,295.0,86,3,62.84615384615385,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,22.692307692307693,6.615384615384615,0.23076923076923078,1.3076923076923077,1.3076923076923077,def
2024,9,TEN,19,2,2,5,1,400.0,93,7,57.388888888888886,20,,4,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.2631578947368421,21.05263157894737,4.894736842105263,0.3684210526315789,1.0526315789473684,1.0526315789473684,off
2024,9,WAS,8,3,1,2,2,326.0,78,4,71.25,24,,4,0.5,0.375,0.125,0.25,0.25,40.75,9.75,0.5,3.0,3.0,def
2024,9,WAS,14,3,2,2,0,358.0,75,10,43.714285714285715,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285,25.571428571428573,5.357142857142857,0.7142857142857143,1.9285714285714286,1.9285714285714286,off
2024,10,ARI,6,0,2,2,1,207.0,68,3,70.5,6,,2,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,34.5,11.333333333333334,0.5,1.0,1.0,def
2024,10,ARI,11,4,1,1,0,406.0,72,5,61.8,31,,5,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,36.90909090909091,6.545454545454546,0.45454545454545453,2.8181818181818183,2.8181818181818183,off
2024,10,ATL,14,2,2,5,0,365.0,71,5,65.92307692307692,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.35714285714285715,26.071428571428573,5.071428571428571,0.35714285714285715,1.4285714285714286,1.4285714285714286,def
2024,10,ATL,14,2,1,3,1,468.0,94,6,67.57142857142857,17,,3,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,33.42857142857143,6.714285714285714,0.42857142857142855,1.2142857142857142,1.2142857142857142,off
2024,10,BAL,16,5,0,3,2,470.0,96,9,58.375,35,,5,0.3125,0.3125,0.0,0.125,0.1875,29.375,6.0,0.5625,2.1875,2.1875,def
2024,10,BAL,16,5,0,5,1,391.0,82,6,55.1875,35,,5,0.3125,0.3125,0.0,0.0625,0.3125,24.4375,5.125,0.375,2.1875,2.1875,off
2024,10,BUF,14,3,2,2,4,361.0,80,6,61.285714285714285,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.14285714285714285,25.785714285714285,5.714285714285714,0.42857142857142855,1.9285714285714286,1.9285714285714286,def
2024,10,BUF,18,2,3,2,2,415.0,92,10,51.0,23,,5,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,23.055555555555557,5.111111111111111,0.5555555555555556,1.2777777777777777,1.2777777777777777,off
2024,10,CAR,15,2,1,5,3,342.0,93,4,62.2,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.2,0.3333333333333333,22.8,6.2,0.26666666666666666,1.1333333333333333,1.1333333333333333,def
2024,10,CAR,19,2,2,7,1,306.0,80,3,67.77777777777777,20,,4,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.3684210526315789,16.105263157894736,4.2105263157894735,0.15789473684210525,1.0526315789473684,1.0526315789473684,off
2024,10,CHI,19,1,4,5,1,328.0,79,7,52.05263157894737,19,,5,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.2631578947368421,17.263157894736842,4.157894736842105,0.3684210526315789,1.0,1.0,def
2024,10,CHI,14,0,1,8,0,142.0,80,2,61.857142857142854,3,,1,0.07142857142857142,0.0,0.07142857142857142,0.0,0.5714285714285714,10.142857142857142,5.714285714285714,0.14285714285714285,0.21428571428571427,0.21428571428571427,off
2024,10,CIN,16,5,0,5,1,391.0,82,6,55.1875,35,,5,0.3125,0.3125,0.0,0.0625,0.3125,24.4375,5.125,0.375,2.1875,2.1875,def
2024,10,CIN,16,5,0,3,2,470.0,96,9,58.375,35,,5,0.3125,0.3125,0.0,0.125,0.1875,29.375,6.0,0.5625,2.1875,2.1875,off
2024,10,DAL,18,4,2,4,2,348.0,86,8,57.72222222222222,34,,6,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,19.333333333333332,4.777777777777778,0.4444444444444444,1.8888888888888888,1.8888888888888888,def
2024,10,DAL,13,0,2,6,5,146.0,75,2,68.76923076923077,6,,2,0.15384615384615385,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,11.23076923076923,5.769230769230769,0.15384615384615385,0.46153846153846156,0.46153846153846156,off
2024,10,DEN,13,1,3,4,0,300.0,81,7,51.833333333333336,16,,4,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.0,0.3076923076923077,23.076923076923077,6.230769230769231,0.5384615384615384,1.2307692307692308,1.2307692307692308,def
2024,10,DEN,13,2,0,5,0,260.0,75,5,58.30769230769231,14,,2,0.15384615384615385,0.15384615384615385,0.0,0.0,0.38461538461538464,20.0,5.769230769230769,0.38461538461538464,1.0769230769230769,1.0769230769230769,off
2024,10,DET,16,2,3,5,2,248.0,87,5,60.46666666666667,23,,5,0.3125,0.125,0.1875,0.125,0.3125,15.5,5.4375,0.3125,1.4375,1.4375,def
2024,10,DET,19,3,2,4,5,345.0,81,4,63.10526315789474,27,,5,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.21052631578947367,18.157894736842106,4.2631578947368425,0.21052631578947367,1.4210526315789473,1.4210526315789473,off
2024,10,HOU,19,3,2,4,5,345.0,81,4,63.10526315789474,27,,5,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.21052631578947367,18.157894736842106,4.2631578947368425,0.21052631578947367,1.4210526315789473,1.4210526315789473,def
2024,10,HOU,16,2,3,5,2,248.0,87,5,60.46666666666667,23,,5,0.3125,0.125,0.1875,0.125,0.3125,15.5,5.4375,0.3125,1.4375,1.4375,off
2024,10,IND,18,2,3,2,2,415.0,92,10,51.0,23,,5,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,23.055555555555557,5.111111111111111,0.5555555555555556,1.2777777777777777,1.2777777777777777,def
2024,10,IND,14,3,2,2,4,361.0,80,6,61.285714285714285,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.14285714285714285,25.785714285714285,5.714285714285714,0.42857142857142855,1.9285714285714286,1.9285714285714286,off
2024,10,JAX,13,0,4,2,4,402.0,98,5,72.53846153846153,12,,4,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,30.923076923076923,7.538461538461538,0.38461538461538464,0.9230769230769231,0.9230769230769231,def
2024,10,JAX,12,1,0,5,4,143.0,55,1,71.75,7,,1,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667,11.916666666666666,4.583333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,off
2024,10,KC,13,2,0,5,0,260.0,75,5,58.30769230769231,14,,2,0.15384615384615385,0.15384615384615385,0.0,0.0,0.38461538461538464,20.0,5.769230769230769,0.38461538461538464,1.0769230769230769,1.0769230769230769,def
2024,10,KC,13,1,3,4,0,300.0,81,7,51.833333333333336,16,,4,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.0,0.3076923076923077,23.076923076923077,6.230769230769231,0.5384615384615384,1.2307692307692308,1.2307692307692308,off
2024,10,LA,15,2,3,3,2,238.0,68,4,56.53333333333333,23,,5,0.3333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.2,15.866666666666667,4.533333333333333,0.26666666666666666,1.5333333333333334,1.5333333333333334,def
2024,10,LA,13,0,5,3,2,327.0,87,3,61.61538461538461,15,,5,0.38461538461538464,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,25.153846153846153,6.6923076923076925,0.23076923076923078,1.1538461538461537,1.1538461538461537,off
2024,10,LAC,9,2,1,4,0,289.0,74,4,68.88888888888889,17,,3,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,32.111111111111114,8.222222222222221,0.4444444444444444,1.8888888888888888,1.8888888888888888,def
2024,10,LAC,12,3,2,3,1,309.0,73,5,68.41666666666667,27,,5,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.25,25.75,6.083333333333333,0.4166666666666667,2.25,2.25,off
2024,10,MIA,13,0,5,3,2,327.0,87,3,61.61538461538461,15,,5,0.38461538461538464,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,25.153846153846153,6.6923076923076925,0.23076923076923078,1.1538461538461537,1.1538461538461537,def
2024,10,MIA,15,2,3,3,2,238.0,68,4,56.53333333333333,23,,5,0.3333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.2,15.866666666666667,4.533333333333333,0.26666666666666666,1.5333333333333334,1.5333333333333334,off
2024,10,MIN,12,1,0,5,4,143.0,55,1,71.75,7,,1,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667,11.916666666666666,4.583333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,def
2024,10,MIN,13,0,4,2,4,402.0,98,5,72.53846153846153,12,,4,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.15384615384615385,30.923076923076923,7.538461538461538,0.38461538461538464,0.9230769230769231,0.9230769230769231,off
2024,10,NE,14,0,1,8,0,142.0,80,2,61.857142857142854,3,,1,0.07142857142857142,0.0,0.07142857142857142,0.0,0.5714285714285714,10.142857142857142,5.714285714285714,0.14285714285714285,0.21428571428571427,0.21428571428571427,def
2024,10,NE,19,1,4,5,1,328.0,79,7,52.05263157894737,19,,5,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.2631578947368421,17.263157894736842,4.157894736842105,0.3684210526315789,1.0,1.0,off
2024,10,NO,14,2,1,3,1,468.0,94,6,67.57142857142857,17,,3,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,33.42857142857143,6.714285714285714,0.42857142857142855,1.2142857142857142,1.2142857142857142,def
2024,10,NO,14,2,2,5,0,365.0,71,5,65.92307692307692,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.35714285714285715,26.071428571428573,5.071428571428571,0.35714285714285715,1.4285714285714286,1.4285714285714286,off
2024,10,NYG,19,2,2,7,1,306.0,80,3,67.77777777777777,20,,4,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.3684210526315789,16.105263157894736,4.2105263157894735,0.15789473684210525,1.0526315789473684,1.0526315789473684,def
2024,10,NYG,15,2,1,5,3,342.0,93,4,62.2,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.2,0.3333333333333333,22.8,6.2,0.26666666666666666,1.1333333333333333,1.1333333333333333,off
2024,10,NYJ,11,4,1,1,0,406.0,72,5,61.8,31,,5,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,36.90909090909091,6.545454545454546,0.45454545454545453,2.8181818181818183,2.8181818181818183,def
2024,10,NYJ,6,0,2,2,1,207.0,68,3,70.5,6,,2,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,34.5,11.333333333333334,0.5,1.0,1.0,off
2024,10,PHI,13,0,2,6,5,146.0,75,2,68.76923076923077,6,,2,0.15384615384615385,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,11.23076923076923,5.769230769230769,0.15384615384615385,0.46153846153846156,0.46153846153846156,def
2024,10,PHI,18,4,2,4,2,348.0,86,8,57.72222222222222,34,,6,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,19.333333333333332,4.777777777777778,0.4444444444444444,1.8888888888888888,1.8888888888888888,off
2024,10,PIT,15,3,2,6,0,242.0,81,5,55.266666666666666,27,,5,0.3333333333333333,0.2,0.13333333333333333,0.0,0.4,16.133333333333333,5.4,0.3333333333333333,1.8,1.8,def
2024,10,PIT,18,4,0,5,2,312.0,97,5,64.55555555555556,28,,4,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,17.333333333333332,5.388888888888889,0.2777777777777778,1.5555555555555556,1.5555555555555556,off
2024,10,SF,13,2,2,6,0,215.0,79,6,58.75,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.46153846153846156,16.53846153846154,6.076923076923077,0.46153846153846156,1.5384615384615385,1.5384615384615385,def
2024,10,SF,11,2,3,1,0,413.0,80,4,67.63636363636364,23,,5,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,37.54545454545455,7.2727272727272725,0.36363636363636365,2.090909090909091,2.090909090909091,off
2024,10,TB,11,2,3,1,0,413.0,80,4,67.63636363636364,23,,5,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,37.54545454545455,7.2727272727272725,0.36363636363636365,2.090909090909091,2.090909090909091,def
2024,10,TB,13,2,2,6,0,215.0,79,6,58.75,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.46153846153846156,16.53846153846154,6.076923076923077,0.46153846153846156,1.5384615384615385,1.5384615384615385,off
2024,10,TEN,12,3,2,3,1,309.0,73,5,68.41666666666667,27,,5,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.25,25.75,6.083333333333333,0.4166666666666667,2.25,2.25,def
2024,10,TEN,9,2,1,4,0,289.0,74,4,68.88888888888889,17,,3,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,32.111111111111114,8.222222222222221,0.4444444444444444,1.8888888888888888,1.8888888888888888,off
2024,10,WAS,18,4,0,5,2,312.0,97,5,64.55555555555556,28,,4,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,17.333333333333332,5.388888888888889,0.2777777777777778,1.5555555555555556,1.5555555555555556,def
2024,10,WAS,15,3,2,6,0,242.0,81,5,55.266666666666666,27,,5,0.3333333333333333,0.2,0.13333333333333333,0.0,0.4,16.133333333333333,5.4,0.3333333333333333,1.8,1.8,off
2024,11,ATL,14,5,1,3,0,400.0,76,8,50.214285714285715,38,,6,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,28.571428571428573,5.428571428571429,0.5714285714285714,2.7142857142857144,2.7142857142857144,def
2024,11,ATL,11,0,2,5,1,226.0,77,1,69.81818181818181,6,,2,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,20.545454545454547,7.0,0.09090909090909091,0.5454545454545454,0.5454545454545454,off
2024,11,BAL,18,0,6,4,1,303.0,98,6,57.44444444444444,18,,6,0.3333333333333333,0.0,0.3333333333333333,0.05555555555555555,0.2222222222222222,16.833333333333332,5.444444444444445,0.3333333333333333,1.0,1.0,def
2024,11,BAL,13,2,1,4,3,329.0,79,2,73.92307692307692,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,25.307692307692307,6.076923076923077,0.15384615384615385,1.3076923076923077,1.3076923076923077,off
2024,11,BUF,11,3,0,4,2,259.0,69,4,64.36363636363636,21,,3,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,23.545454545454547,6.2727272727272725,0.36363636363636365,1.9090909090909092,1.9090909090909092,def
2024,11,BUF,14,4,1,3,1,366.0,88,6,56.42857142857143,31,,5,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,26.142857142857142,6.285714285714286,0.42857142857142855,2.2142857142857144,2.2142857142857144,off
2024,11,CHI,7,3,0,1,1,366.0,56,5,73.42857142857143,21,,3,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,52.285714285714285,8.0,0.7142857142857143,3.0,3.0,def
2024,11,CHI,14,2,2,2,0,391.0,86,7,51.53846153846154,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,27.928571428571427,6.142857142857143,0.5,1.4285714285714286,1.4285714285714286,off
2024,11,CIN,16,4,2,6,1,435.0,87,6,62.875,34,,6,0.375,0.25,0.125,0.0625,0.375,27.1875,5.4375,0.375,2.125,2.125,def
2024,11,CIN,18,3,2,5,2,452.0,103,5,61.0,27,,5,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.2777777777777778,25.11111111111111,5.722222222222222,0.2777777777777778,1.5,1.5,off
2024,11,CLE,13,5,0,3,2,473.0,74,6,61.76923076923077,35,,5,0.38461538461538464,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,36.38461538461539,5.6923076923076925,0.46153846153846156,2.6923076923076925,2.6923076923076925,def
2024,11,CLE,17,2,0,5,1,445.0,91,3,69.76470588235294,14,,2,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.29411764705882354,26.176470588235293,5.352941176470588,0.17647058823529413,0.8235294117647058,0.8235294117647058,off
2024,11,DAL,12,3,2,4,1,391.0,81,7,60.166666666666664,27,,5,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,32.583333333333336,6.75,0.5833333333333334,2.25,2.25,def
2024,11,DAL,14,2,1,2,1,388.0,100,2,71.71428571428571,17,,3,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,27.714285714285715,7.142857142857143,0.14285714285714285,1.2142857142857142,1.2142857142857142,off
2024,11,DEN,11,0,2,5,1,226.0,77,1,69.81818181818181,6,,2,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,20.545454545454547,7.0,0.09090909090909091,0.5454545454545454,0.5454545454545454,def
2024,11,DEN,14,5,1,3,0,400.0,76,8,50.214285714285715,38,,6,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,28.571428571428573,5.428571428571429,0.5714285714285714,2.7142857142857144,2.7142857142857144,off
2024,11,DET,12,0,2,5,1,170.0,67,1,66.83333333333333,6,,2,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,14.166666666666666,5.583333333333333,0.08333333333333333,0.5,0.5,def
2024,11,DET,9,7,1,0,0,645.0,92,8,78.11111111111111,52,,8,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.0,0.0,71.66666666666667,10.222222222222221,0.8888888888888888,5.777777777777778,5.777777777777778,off
2024,11,GB,14,2,2,2,0,391.0,86,7,51.53846153846154,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,27.928571428571427,6.142857142857143,0.5,1.4285714285714286,1.4285714285714286,def
2024,11,GB,7,3,0,1,1,366.0,56,5,73.42857142857143,21,,3,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,52.285714285714285,8.0,0.7142857142857143,3.0,3.0,off
2024,11,HOU,14,2,1,2,1,388.0,100,2,71.71428571428571,17,,3,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,27.714285714285715,7.142857142857143,0.14285714285714285,1.2142857142857142,1.2142857142857142,def
2024,11,HOU,12,3,2,4,1,391.0,81,7,60.166666666666664,27,,5,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,32.583333333333336,6.75,0.5833333333333334,2.25,2.25,off
2024,11,IND,14,3,2,5,1,253.0,72,4,59.142857142857146,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.35714285714285715,18.071428571428573,5.142857142857143,0.2857142857142857,1.9285714285714286,1.9285714285714286,def
2024,11,IND,15,3,3,4,1,332.0,86,5,65.2,30,,6,0.4,0.2,0.2,0.06666666666666667,0.26666666666666666,22.133333333333333,5.733333333333333,0.3333333333333333,2.0,2.0,off
2024,11,JAX,9,7,1,0,0,645.0,92,8,78.11111111111111,52,,8,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.0,0.0,71.66666666666667,10.222222222222221,0.8888888888888888,5.777777777777778,5.777777777777778,def
2024,11,JAX,12,0,2,5,1,170.0,67,1,66.83333333333333,6,,2,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,14.166666666666666,5.583333333333333,0.08333333333333333,0.5,0.5,off
2024,11,KC,14,4,1,3,1,366.0,88,6,56.42857142857143,31,,5,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,26.142857142857142,6.285714285714286,0.42857142857142855,2.2142857142857144,2.2142857142857144,def
2024,11,KC,11,3,0,4,2,259.0,69,4,64.36363636363636,21,,3,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,23.545454545454547,6.2727272727272725,0.36363636363636365,1.9090909090909092,1.9090909090909092,off
2024,11,LA,10,2,3,2,2,382.0,95,6,70.4,23,,5,0.5,0.2,0.3,0.2,0.2,38.2,9.5,0.6,2.3,2.3,def
2024,11,LA,17,4,0,4,0,402.0,69,6,49.529411764705884,28,,4,0.23529411764705882,0.23529411764705882,0.0,0.0,0.23529411764705882,23.647058823529413,4.0588235294117645,0.35294117647058826,1.6470588235294117,1.6470588235294117,off
2024,11,LAC,18,3,2,5,2,452.0,103,5,61.0,27,,5,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.2777777777777778,25.11111111111111,5.722222222222222,0.2777777777777778,1.5,1.5,def
2024,11,LAC,16,4,2,6,1,435.0,87,6,62.875,34,,6,0.375,0.25,0.125,0.0625,0.375,27.1875,5.4375,0.375,2.125,2.125,off
2024,11,LV,11,4,2,0,0,353.0,82,5,55.45454545454545,34,,6,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.0,32.09090909090909,7.454545454545454,0.45454545454545453,3.090909090909091,3.090909090909091,def
2024,11,LV,10,2,2,1,1,328.0,79,7,51.7,20,,4,0.4,0.2,0.2,0.1,0.1,32.8,7.9,0.7,2.0,2.0,off
2024,11,MIA,10,2,2,1,1,328.0,79,7,51.7,20,,4,0.4,0.2,0.2,0.1,0.1,32.8,7.9,0.7,2.0,2.0,def
2024,11,MIA,11,4,2,0,0,353.0,82,5,55.45454545454545,34,,6,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.0,32.09090909090909,7.454545454545454,0.45454545454545453,3.090909090909091,3.090909090909091,off
2024,11,MIN,12,1,2,5,1,294.0,74,2,72.83333333333333,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,24.5,6.166666666666667,0.16666666666666666,1.0833333333333333,1.0833333333333333,def
2024,11,MIN,19,3,1,5,2,318.0,88,4,56.22222222222222,24,,4,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.2631578947368421,16.736842105263158,4.631578947368421,0.21052631578947367,1.263157894736842,1.263157894736842,off
2024,11,NE,17,4,0,4,0,402.0,69,6,49.529411764705884,28,,4,0.23529411764705882,0.23529411764705882,0.0,0.0,0.23529411764705882,23.647058823529413,4.0588235294117645,0.35294117647058826,1.6470588235294117,1.6470588235294117,def
2024,11,NE,10,2,3,2,2,382.0,95,6,70.4,23,,5,0.5,0.2,0.3,0.2,0.2,38.2,9.5,0.6,2.3,2.3,off
2024,11,NO,17,2,0,5,1,445.0,91,3,69.76470588235294,14,,2,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.29411764705882354,26.176470588235293,5.352941176470588,0.17647058823529413,0.8235294117647058,0.8235294117647058,def
2024,11,NO,13,5,0,3,2,473.0,74,6,61.76923076923077,35,,5,0.38461538461538464,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,36.38461538461539,5.6923076923076925,0.46153846153846156,2.6923076923076925,2.6923076923076925,off
2024,11,NYJ,15,3,3,4,1,332.0,86,5,65.2,30,,6,0.4,0.2,0.2,0.06666666666666667,0.26666666666666666,22.133333333333333,5.733333333333333,0.3333333333333333,2.0,2.0,def
2024,11,NYJ,14,3,2,5,1,253.0,72,4,59.142857142857146,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.35714285714285715,18.071428571428573,5.142857142857143,0.2857142857142857,1.9285714285714286,1.9285714285714286,off
2024,11,PHI,13,2,1,5,1,266.0,80,3,67.23076923076923,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.38461538461538464,20.46153846153846,6.153846153846154,0.23076923076923078,1.3076923076923077,1.3076923076923077,def
2024,11,PHI,16,3,2,3,0,434.0,88,8,52.5625,27,,5,0.3125,0.1875,0.125,0.0,0.1875,27.125,5.5,0.5,1.6875,1.6875,off
2024,11,PIT,13,2,1,4,3,329.0,79,2,73.92307692307692,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,25.307692307692307,6.076923076923077,0.15384615384615385,1.3076923076923077,1.3076923076923077,def
2024,11,PIT,18,0,6,4,1,303.0,98,6,57.44444444444444,18,,6,0.3333333333333333,0.0,0.3333333333333333,0.05555555555555555,0.2222222222222222,16.833333333333332,5.444444444444445,0.3333333333333333,1.0,1.0,off
2024,11,SEA,12,2,1,3,2,277.0,78,3,63.45454545454545,17,,3,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,23.083333333333332,6.5,0.25,1.4166666666666667,1.4166666666666667,def
2024,11,SEA,11,2,2,2,1,289.0,74,2,64.63636363636364,20,,4,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,26.272727272727273,6.7272727272727275,0.18181818181818182,1.8181818181818181,1.8181818181818181,off
2024,11,SF,11,2,2,2,1,289.0,74,2,64.63636363636364,20,,4,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,26.272727272727273,6.7272727272727275,0.18181818181818182,1.8181818181818181,1.8181818181818181,def
2024,11,SF,12,2,1,3,2,277.0,78,3,63.45454545454545,17,,3,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,23.083333333333332,6.5,0.25,1.4166666666666667,1.4166666666666667,off
2024,11,TEN,19,3,1,5,2,318.0,88,4,56.22222222222222,24,,4,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.2631578947368421,16.736842105263158,4.631578947368421,0.21052631578947367,1.263157894736842,1.263157894736842,def
2024,11,TEN,12,1,2,5,1,294.0,74,2,72.83333333333333,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,24.5,6.166666666666667,0.16666666666666666,1.0833333333333333,1.0833333333333333,off
2024,11,WAS,16,3,2,3,0,434.0,88,8,52.5625,27,,5,0.3125,0.1875,0.125,0.0,0.1875,27.125,5.5,0.5,1.6875,1.6875,def
2024,11,WAS,13,2,1,5,1,266.0,80,3,67.23076923076923,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.38461538461538464,20.46153846153846,6.153846153846154,0.23076923076923078,1.3076923076923077,1.3076923076923077,off
2024,12,ARI,14,1,1,5,2,285.0,78,3,67.42857142857143,10,,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.35714285714285715,20.357142857142858,5.571428571428571,0.21428571428571427,0.7142857142857143,0.7142857142857143,def
